"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,1,0,0
"2",3,1,1,1,0,0
"3",2,1,1,0,0,0
"4",1,0,0,0,1,0
"5",3,0,1,1,0,1
"6",2,1,0,0,1,0
"7",3,0,0,1,1,1
"8",3,1,0,0,1,1
"9",3,0,1,0,1,1
"10",2,0,1,0,1,0
"11",1,0,0,1,0,0
"12",3,0,1,1,0,1
"13",1,0,0,0,1,0
"14",3,1,0,1,1,0
"15",1,0,0,0,1,0
"16",0,0,0,0,0,0
"17",3,1,1,0,1,0
"18",2,1,1,0,0,0
"19",4,1,1,1,1,0
"20",4,1,1,0,1,1
"21",4,1,1,0,1,1
"22",4,1,1,1,1,0
"23",1,0,1,0,0,0
"24",2,0,0,0,1,1
"25",2,1,0,0,0,1
"26",1,0,1,0,0,0
"27",4,1,1,0,1,1
"28",4,1,1,1,0,1
"29",1,0,0,1,0,0
"30",1,1,0,0,0,0
"31",3,1,1,0,1,0
"32",0,0,0,0,0,0
"33",2,1,0,0,0,1
"34",3,0,1,1,1,0
"35",4,1,1,1,1,0
"36",4,1,0,1,1,1
"37",4,0,1,1,1,1
"38",4,1,1,1,0,1
"39",4,1,0,1,1,1
"40",2,1,0,0,0,1
"41",1,1,0,0,0,0
"42",1,0,0,0,0,1
"43",2,1,0,0,0,1
"44",2,1,0,1,0,0
"45",3,1,1,1,0,0
"46",2,1,0,0,0,1
"47",3,0,1,1,0,1
"48",2,0,0,1,1,0
"49",3,1,0,1,1,0
"50",3,0,0,1,1,1
"51",2,0,1,1,0,0
"52",3,0,1,1,0,1
"53",3,0,0,1,1,1
"54",3,1,1,0,1,0
"55",5,1,1,1,1,1
"56",3,0,0,1,1,1
"57",3,1,1,0,0,1
"58",1,0,0,0,1,0
"59",1,0,0,0,0,1
"60",0,0,0,0,0,0
"61",2,1,0,0,0,1
"62",4,1,1,1,0,1
"63",3,1,1,1,0,0
"64",3,0,1,1,1,0
"65",2,0,0,1,1,0
"66",3,1,1,0,0,1
"67",4,1,1,0,1,1
"68",1,0,1,0,0,0
"69",3,1,0,1,0,1
"70",1,0,0,0,0,1
"71",2,1,0,0,1,0
"72",4,1,1,0,1,1
"73",3,0,1,0,1,1
"74",3,1,0,0,1,1
"75",1,0,1,0,0,0
"76",2,0,0,1,0,1
"77",3,0,1,0,1,1
"78",3,1,0,1,0,1
"79",3,1,1,1,0,0
"80",3,0,1,1,0,1
"81",3,0,1,1,1,0
"82",1,0,0,0,1,0
"83",3,0,1,1,1,0
"84",3,0,1,1,1,0
"85",1,0,0,0,0,1
"86",1,0,1,0,0,0
"87",1,1,0,0,0,0
"88",3,1,1,0,0,1
"89",4,1,1,1,1,0
"90",1,0,0,1,0,0
"91",2,0,1,0,1,0
"92",2,0,1,0,1,0
"93",3,1,1,0,0,1
"94",4,1,1,1,0,1
"95",2,0,1,0,1,0
"96",3,1,0,0,1,1
"97",3,1,0,0,1,1
"98",2,1,0,0,1,0
"99",1,0,0,0,1,0
"100",2,1,0,1,0,0
