"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,0,0,0,1,0,0,1,1,0,0
"2",7,0,1,1,0,1,1,1,1,1,0
"3",5,1,0,0,0,1,0,0,1,1,1
"4",5,1,0,1,1,0,1,0,0,1,0
"5",7,1,0,1,0,1,1,0,1,1,1
"6",2,0,0,0,0,1,0,0,0,1,0
"7",8,0,1,1,1,1,1,0,1,1,1
"8",5,1,0,0,0,1,1,1,1,0,0
"9",4,0,0,1,1,1,0,0,1,0,0
"10",5,0,1,1,1,0,0,0,0,1,1
"11",5,0,0,0,1,1,1,0,0,1,1
"12",7,1,1,1,1,1,0,1,0,0,1
"13",5,0,1,1,1,0,0,0,0,1,1
"14",5,0,1,0,1,0,1,0,0,1,1
"15",4,1,0,0,0,1,1,1,0,0,0
"16",8,1,1,0,0,1,1,1,1,1,1
"17",5,0,1,1,1,1,0,0,0,0,1
"18",5,1,0,0,0,1,0,1,1,0,1
"19",5,1,0,1,0,1,1,0,0,0,1
"20",6,1,0,1,0,1,0,0,1,1,1
"21",6,1,1,1,1,0,1,0,1,0,0
"22",3,1,0,1,0,0,1,0,0,0,0
"23",3,1,0,0,0,1,0,1,0,0,0
"24",4,0,1,1,0,1,0,0,0,0,1
"25",6,0,0,1,1,1,1,1,1,0,0
"26",5,1,0,1,0,1,0,0,1,0,1
"27",6,0,1,0,1,0,1,0,1,1,1
"28",4,0,0,0,1,0,1,1,1,0,0
"29",4,1,1,0,0,0,0,1,0,0,1
"30",6,1,1,0,1,1,0,1,0,0,1
"31",4,0,0,0,1,0,0,0,1,1,1
"32",4,0,0,0,1,1,1,1,0,0,0
"33",5,1,0,1,0,1,0,1,0,0,1
"34",5,1,1,1,1,0,0,1,0,0,0
"35",6,1,1,0,0,1,1,1,1,0,0
"36",3,0,0,0,1,1,0,0,0,1,0
"37",4,1,0,1,0,0,0,1,1,0,0
"38",7,1,0,1,1,1,0,1,1,0,1
"39",1,0,0,0,0,1,0,0,0,0,0
"40",5,0,1,1,0,1,0,1,0,1,0
"41",5,0,0,1,1,1,0,0,0,1,1
"42",5,0,1,1,0,0,1,0,0,1,1
"43",5,1,0,0,1,1,0,1,0,1,0
"44",8,1,1,1,0,1,1,1,1,1,0
"45",7,0,1,0,0,1,1,1,1,1,1
"46",6,0,0,1,1,0,1,1,1,1,0
"47",6,0,1,1,0,0,1,1,0,1,1
"48",7,1,1,1,0,1,0,1,1,1,0
"49",4,0,1,0,0,1,1,0,1,0,0
"50",6,1,1,0,0,1,1,0,1,1,0
"51",6,1,1,0,1,0,1,1,0,0,1
"52",5,0,1,0,1,0,0,0,1,1,1
"53",3,0,0,1,0,0,1,0,1,0,0
"54",2,0,0,1,0,1,0,0,0,0,0
"55",4,1,1,0,0,1,1,0,0,0,0
"56",4,1,1,0,0,1,0,0,0,0,1
"57",5,1,0,1,1,0,0,1,0,1,0
"58",6,1,1,1,1,1,0,0,0,0,1
"59",7,1,0,1,1,1,1,0,0,1,1
"60",7,1,0,1,1,0,1,1,1,1,0
"61",6,0,1,0,0,1,1,0,1,1,1
"62",5,1,0,0,1,1,0,0,1,1,0
"63",6,0,1,1,0,1,1,1,1,0,0
"64",4,0,0,1,0,1,1,1,0,0,0
"65",5,0,1,0,0,1,1,1,0,0,1
"66",5,0,1,0,0,0,0,1,1,1,1
"67",5,0,0,1,0,0,0,1,1,1,1
"68",4,1,0,0,1,0,1,0,0,0,1
"69",3,0,0,0,1,0,1,0,1,0,0
"70",2,1,1,0,0,0,0,0,0,0,0
"71",7,0,0,1,1,1,1,1,0,1,1
"72",5,1,1,0,0,1,0,0,1,0,1
"73",7,1,0,1,1,0,1,1,0,1,1
"74",4,1,0,1,0,0,0,0,1,0,1
"75",5,0,0,0,1,1,0,1,1,0,1
"76",4,1,1,0,0,0,0,0,1,0,1
"77",7,1,0,1,1,0,1,0,1,1,1
"78",9,1,1,1,1,1,1,1,0,1,1
"79",5,0,1,0,0,0,1,1,0,1,1
"80",6,0,1,1,1,1,1,0,1,0,0
"81",6,0,0,1,1,0,1,1,1,0,1
"82",4,0,0,1,1,0,1,0,0,1,0
"83",5,1,1,0,0,1,0,0,1,1,0
"84",4,1,1,1,0,0,0,1,0,0,0
"85",2,0,0,0,1,1,0,0,0,0,0
"86",5,1,1,1,0,0,0,0,0,1,1
"87",3,0,0,1,0,0,0,1,0,0,1
"88",5,0,0,0,1,0,1,1,1,0,1
"89",6,0,1,1,1,0,0,1,1,1,0
"90",9,1,1,1,1,1,0,1,1,1,1
"91",6,0,0,0,1,1,1,1,1,1,0
"92",5,1,0,0,0,1,1,1,0,1,0
"93",7,0,1,1,0,1,0,1,1,1,1
"94",7,1,0,0,1,1,1,0,1,1,1
"95",3,0,1,0,0,0,0,1,0,1,0
"96",6,0,1,1,0,1,1,0,1,1,0
"97",3,0,0,0,0,1,0,1,0,0,1
"98",6,0,1,1,0,1,0,1,1,1,0
"99",6,1,0,0,1,0,1,1,1,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
