"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,1,0,0,0
"2",3,0,1,1,1,0
"3",0,0,0,0,0,0
"4",1,0,0,1,0,0
"5",3,0,0,1,1,1
"6",4,0,1,1,1,1
"7",3,0,1,1,1,0
"8",1,0,0,0,1,0
"9",4,1,0,1,1,1
"10",4,1,0,1,1,1
"11",3,1,1,1,0,0
"12",3,0,1,1,0,1
"13",3,0,1,0,1,1
"14",1,0,0,0,0,1
"15",2,1,1,0,0,0
"16",2,0,0,1,1,0
"17",3,0,1,0,1,1
"18",2,0,1,0,0,1
"19",3,0,1,0,1,1
"20",1,0,0,0,1,0
"21",2,1,0,1,0,0
"22",4,1,0,1,1,1
"23",1,0,1,0,0,0
"24",1,0,0,0,0,1
"25",1,0,0,0,0,1
"26",3,1,0,1,1,0
"27",5,1,1,1,1,1
"28",4,1,0,1,1,1
"29",1,0,0,0,1,0
"30",2,1,1,0,0,0
"31",0,0,0,0,0,0
"32",3,1,1,0,0,1
"33",1,1,0,0,0,0
"34",3,1,1,0,1,0
"35",0,0,0,0,0,0
"36",2,1,0,0,1,0
"37",3,0,1,1,1,0
"38",1,1,0,0,0,0
"39",2,1,0,0,1,0
"40",3,0,1,1,1,0
"41",2,0,1,0,1,0
"42",4,1,1,0,1,1
"43",3,1,1,0,1,0
"44",4,1,0,1,1,1
"45",2,0,0,1,1,0
"46",2,0,0,1,0,1
"47",3,1,0,1,1,0
"48",5,1,1,1,1,1
"49",2,0,0,1,0,1
"50",3,1,0,1,1,0
"51",4,0,1,1,1,1
"52",3,0,0,1,1,1
"53",4,1,1,0,1,1
"54",2,1,0,1,0,0
"55",4,1,1,0,1,1
"56",2,1,0,0,1,0
"57",4,1,0,1,1,1
"58",3,1,0,1,0,1
"59",4,1,1,0,1,1
"60",1,0,0,0,1,0
"61",1,0,0,0,0,1
"62",2,1,0,0,1,0
"63",3,0,0,1,1,1
"64",4,0,1,1,1,1
"65",1,0,1,0,0,0
"66",2,0,0,1,0,1
"67",3,0,0,1,1,1
"68",3,0,1,1,1,0
"69",4,0,1,1,1,1
"70",2,0,0,1,0,1
"71",4,1,1,0,1,1
"72",1,0,0,0,1,0
"73",3,1,0,0,1,1
"74",1,0,0,0,0,1
"75",2,0,1,1,0,0
"76",3,1,0,1,0,1
"77",4,1,0,1,1,1
"78",0,0,0,0,0,0
"79",2,1,1,0,0,0
"80",3,0,1,1,1,0
"81",4,0,1,1,1,1
"82",3,1,1,0,0,1
"83",3,1,1,0,0,1
"84",2,0,0,1,1,0
"85",3,1,0,1,1,0
"86",2,0,0,1,1,0
"87",1,0,1,0,0,0
"88",5,1,1,1,1,1
"89",3,0,0,1,1,1
"90",3,1,1,0,0,1
"91",4,1,0,1,1,1
"92",3,0,1,1,0,1
"93",4,1,1,1,1,0
"94",3,0,1,1,0,1
"95",2,0,0,1,0,1
"96",3,0,1,1,0,1
"97",2,0,0,1,1,0
"98",5,1,1,1,1,1
"99",2,1,0,1,0,0
"100",2,0,1,0,0,1
