"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",0,0,0,0,0,0
"2",2,1,0,1,0,0
"3",2,0,1,1,0,0
"4",3,0,1,1,0,1
"5",2,1,0,0,1,0
"6",4,1,1,1,1,0
"7",2,0,1,1,0,0
"8",4,1,1,0,1,1
"9",4,1,1,1,0,1
"10",2,1,0,0,1,0
"11",3,1,1,1,0,0
"12",2,0,1,1,0,0
"13",5,1,1,1,1,1
"14",3,0,0,1,1,1
"15",2,1,0,0,0,1
"16",2,1,0,0,1,0
"17",1,0,0,1,0,0
"18",1,0,0,0,0,1
"19",3,1,1,1,0,0
"20",3,1,1,0,0,1
"21",2,0,1,1,0,0
"22",3,1,1,0,1,0
"23",2,0,0,0,1,1
"24",4,1,0,1,1,1
"25",2,0,1,1,0,0
"26",1,0,0,0,0,1
"27",4,1,1,1,1,0
"28",4,0,1,1,1,1
"29",2,0,1,0,1,0
"30",1,1,0,0,0,0
"31",1,0,0,0,1,0
"32",4,1,1,1,1,0
"33",3,1,1,0,1,0
"34",2,0,0,0,1,1
"35",0,0,0,0,0,0
"36",2,0,0,1,1,0
"37",2,0,1,0,0,1
"38",3,1,0,0,1,1
"39",2,0,1,1,0,0
"40",2,0,0,0,1,1
"41",1,0,1,0,0,0
"42",3,1,0,1,0,1
"43",5,1,1,1,1,1
"44",2,1,0,0,0,1
"45",3,1,0,1,0,1
"46",2,1,1,0,0,0
"47",4,1,0,1,1,1
"48",3,1,1,0,0,1
"49",1,0,1,0,0,0
"50",3,1,0,1,0,1
"51",1,1,0,0,0,0
"52",3,1,0,0,1,1
"53",2,1,0,1,0,0
"54",2,0,1,0,1,0
"55",4,1,1,1,1,0
"56",1,0,0,0,0,1
"57",1,0,0,0,1,0
"58",3,1,1,1,0,0
"59",3,0,0,1,1,1
"60",2,0,0,0,1,1
"61",1,0,0,1,0,0
"62",2,0,1,0,1,0
"63",2,0,1,0,1,0
"64",2,0,0,0,1,1
"65",3,0,1,1,0,1
"66",3,0,0,1,1,1
"67",1,0,0,1,0,0
"68",3,1,0,1,0,1
"69",1,0,0,1,0,0
"70",2,1,0,1,0,0
"71",1,0,0,1,0,0
"72",4,1,1,0,1,1
"73",3,1,1,1,0,0
"74",2,1,0,1,0,0
"75",3,1,0,0,1,1
"76",2,0,1,1,0,0
"77",2,0,0,1,0,1
"78",2,0,0,1,1,0
"79",5,1,1,1,1,1
"80",3,0,1,1,1,0
"81",3,0,1,1,1,0
"82",3,0,1,0,1,1
"83",0,0,0,0,0,0
"84",2,0,1,1,0,0
"85",3,1,0,1,1,0
"86",2,0,0,1,0,1
"87",2,0,1,0,0,1
"88",2,1,0,1,0,0
"89",1,0,0,0,1,0
"90",1,0,0,0,1,0
"91",4,1,1,0,1,1
"92",3,1,0,1,1,0
"93",4,0,1,1,1,1
"94",4,1,1,1,1,0
"95",3,0,1,1,1,0
"96",3,1,0,1,1,0
"97",1,0,0,0,1,0
"98",3,1,0,0,1,1
"99",5,1,1,1,1,1
"100",3,1,0,0,1,1
