"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,1,0,1,0,0,1,1,1,0,0
"2",6,1,0,0,0,1,1,1,1,1,0
"3",4,0,1,0,0,0,0,1,1,1,0
"4",5,1,1,0,1,0,0,0,1,0,1
"5",4,1,1,0,0,0,1,1,0,0,0
"6",6,1,1,1,1,0,0,0,1,1,0
"7",6,0,1,1,1,0,1,0,0,1,1
"8",5,1,1,0,1,1,0,0,0,1,0
"9",5,0,1,0,1,0,1,1,0,0,1
"10",7,1,0,1,1,1,1,1,0,1,0
"11",4,0,0,1,0,1,1,1,0,0,0
"12",6,1,1,1,0,1,1,1,0,0,0
"13",3,0,1,0,0,0,0,1,0,1,0
"14",8,1,1,0,1,1,1,1,1,0,1
"15",7,1,0,1,1,1,1,0,0,1,1
"16",7,1,1,1,0,0,1,0,1,1,1
"17",6,1,0,1,1,1,1,0,0,0,1
"18",2,0,1,1,0,0,0,0,0,0,0
"19",8,1,1,1,1,1,1,1,0,1,0
"20",3,0,0,1,1,0,0,0,0,1,0
"21",5,1,0,0,1,1,1,0,0,0,1
"22",5,0,0,0,1,1,1,0,1,0,1
"23",6,1,0,0,0,1,0,1,1,1,1
"24",4,0,1,1,0,0,1,1,0,0,0
"25",5,0,1,0,1,0,1,1,0,1,0
"26",2,1,0,1,0,0,0,0,0,0,0
"27",3,0,0,1,0,1,0,0,0,0,1
"28",3,0,0,1,0,0,0,0,1,0,1
"29",2,0,0,0,0,0,0,1,0,1,0
"30",6,1,1,0,1,0,1,1,1,0,0
"31",7,0,1,0,1,1,0,1,1,1,1
"32",2,0,0,1,0,0,0,0,0,0,1
"33",3,0,0,0,0,1,0,1,0,1,0
"34",4,1,0,0,0,1,0,0,1,0,1
"35",7,1,1,0,1,1,1,1,0,0,1
"36",4,0,0,0,0,1,0,1,0,1,1
"37",2,0,0,0,0,1,0,1,0,0,0
"38",7,1,1,1,0,1,1,1,0,1,0
"39",6,1,0,1,1,1,0,0,0,1,1
"40",6,1,1,0,0,0,0,1,1,1,1
"41",4,1,0,0,0,0,0,1,1,1,0
"42",6,1,0,0,0,1,0,1,1,1,1
"43",5,1,1,1,0,1,0,0,0,1,0
"44",2,0,0,0,0,1,1,0,0,0,0
"45",3,0,1,1,0,1,0,0,0,0,0
"46",5,1,0,0,1,1,0,0,0,1,1
"47",3,0,0,0,0,1,0,1,1,0,0
"48",5,1,1,0,1,1,0,0,0,1,0
"49",5,0,1,1,0,0,1,0,1,1,0
"50",4,1,1,0,0,0,1,0,0,1,0
"51",5,0,0,0,0,1,0,1,1,1,1
"52",4,0,1,0,0,0,1,1,1,0,0
"53",8,1,1,1,0,1,0,1,1,1,1
"54",6,0,0,1,0,1,1,1,1,1,0
"55",5,0,1,1,0,0,1,0,1,0,1
"56",3,1,0,0,1,0,0,0,0,1,0
"57",5,0,0,0,1,1,1,0,1,0,1
"58",6,1,0,1,1,0,0,1,1,0,1
"59",6,0,1,1,1,1,0,0,1,1,0
"60",4,0,0,1,0,0,1,1,0,0,1
"61",4,1,1,1,0,1,0,0,0,0,0
"62",1,0,0,0,0,0,0,1,0,0,0
"63",8,1,0,1,1,1,0,1,1,1,1
"64",5,1,1,0,0,0,1,1,0,0,1
"65",5,1,1,0,0,0,1,0,0,1,1
"66",3,0,1,0,0,0,1,1,0,0,0
"67",2,1,0,0,0,0,0,1,0,0,0
"68",3,0,0,1,1,0,0,0,1,0,0
"69",6,1,1,0,1,1,0,1,0,1,0
"70",6,0,1,1,1,0,0,0,1,1,1
"71",1,0,0,1,0,0,0,0,0,0,0
"72",3,1,0,0,1,0,0,0,0,0,1
"73",5,0,1,0,1,1,0,1,0,0,1
"74",5,1,1,1,0,0,1,0,1,0,0
"75",5,0,1,1,0,1,1,0,1,0,0
"76",4,0,0,1,0,1,0,0,0,1,1
"77",7,1,1,1,0,0,1,0,1,1,1
"78",7,0,0,1,1,1,1,1,1,0,1
"79",6,1,0,1,1,0,1,0,1,0,1
"80",4,0,1,1,0,0,0,0,0,1,1
"81",7,1,1,1,0,1,0,1,1,1,0
"82",6,0,0,0,1,1,0,1,1,1,1
"83",4,0,1,0,1,0,1,0,0,1,0
"84",9,0,1,1,1,1,1,1,1,1,1
"85",7,0,0,1,1,1,1,0,1,1,1
"86",3,1,1,0,0,0,0,0,1,0,0
"87",4,1,1,1,1,0,0,0,0,0,0
"88",5,1,0,0,0,1,1,0,1,0,1
"89",4,0,1,0,0,0,0,1,1,0,1
"90",8,1,1,1,0,1,0,1,1,1,1
"91",6,1,0,1,1,1,1,0,0,1,0
"92",6,1,0,1,1,0,1,0,1,0,1
"93",5,0,0,1,0,1,0,1,0,1,1
"94",6,0,1,1,1,0,0,1,1,0,1
"95",5,1,1,0,0,0,1,0,0,1,1
"96",3,0,1,0,1,0,0,1,0,0,0
"97",5,0,0,0,1,1,0,0,1,1,1
"98",6,1,1,1,0,1,0,0,0,1,1
"99",7,1,0,1,1,1,1,0,0,1,1
"100",7,0,1,1,1,0,1,1,1,0,1
