"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"2",6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
"3",5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"4",9,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5",6,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
"6",3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"7",6,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
"8",7,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
"9",6,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"10",6,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
"11",5,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
"12",8,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0
"13",5,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"14",7,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"15",4,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"16",7,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0
"17",3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"18",8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"19",7,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
"20",7,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
"21",6,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0
"22",6,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"23",6,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
"24",5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"25",6,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"26",4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
"27",3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"28",4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"29",7,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
"30",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"31",4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"34",4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"35",6,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0
"36",4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"37",3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"38",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"39",6,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"40",6,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
"41",5,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"42",7,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
"43",5,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
"44",5,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"45",5,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"46",5,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
"47",5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
"48",6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"49",6,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0
"50",3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"51",7,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"52",4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"53",5,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"54",5,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
"55",5,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
"56",4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"57",4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"58",5,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
"59",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60",4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"61",6,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"62",4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"63",3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"64",6,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
"65",7,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0
"66",7,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"67",6,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
"68",4,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"69",6,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0
"70",8,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
"71",7,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
"72",4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"73",6,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
"74",4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"75",4,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
"76",6,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
"77",5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"78",6,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"79",2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"80",7,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0
"81",2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"82",5,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"83",5,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"84",5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"85",2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"86",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"87",4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"88",7,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"89",4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"90",5,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"91",6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
"92",4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"93",3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"94",6,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
"95",3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"96",8,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0
"97",3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"98",7,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"99",6,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0
"100",4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
