"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
"2",7,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
"3",3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"4",6,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"5",4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
"6",4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"7",4,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"8",6,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"9",5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"10",7,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"11",4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"12",7,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
"13",7,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"14",5,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"15",4,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
"16",6,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"17",5,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
"18",6,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
"19",6,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"20",5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"21",5,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
"22",7,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
"23",8,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
"24",3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"25",3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"26",7,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"27",5,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"28",4,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"29",3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"30",7,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0
"31",6,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0
"32",8,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
"33",4,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"34",8,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"35",4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
"36",4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"37",5,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
"38",7,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
"39",6,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"40",7,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0
"41",4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"42",4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"43",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"44",6,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
"45",5,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
"46",5,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
"47",5,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"48",4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"49",4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"50",3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"51",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"52",4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
"53",9,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"54",5,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"55",5,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
"56",5,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
"57",4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
"58",6,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"59",8,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0
"60",3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"61",3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"62",3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"63",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"64",4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"65",7,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"66",4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"67",7,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0
"68",6,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"69",3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"70",4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"71",7,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"72",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"73",5,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
"74",4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"75",6,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"76",4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"77",7,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"78",7,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"79",4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"80",4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"81",4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
"82",5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"83",5,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"84",5,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"85",5,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
"86",6,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
"87",5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"88",6,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"89",8,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"90",4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"91",5,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"92",7,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
"93",4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"94",4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"95",5,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"96",4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"97",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"98",3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"99",7,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"100",6,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
