"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,1,0,0,1,1,0,1,0,0,0
"2",8,1,1,1,1,0,1,0,1,1,1
"3",2,0,0,0,1,1,0,0,0,0,0
"4",5,0,1,1,0,0,1,0,1,0,1
"5",6,0,1,1,1,1,1,1,0,0,0
"6",5,0,1,1,1,1,0,0,0,1,0
"7",5,0,1,0,0,1,1,0,0,1,1
"8",5,1,0,1,0,0,1,0,1,0,1
"9",9,0,1,1,1,1,1,1,1,1,1
"10",5,1,0,0,1,1,0,0,1,1,0
"11",5,1,0,0,0,0,1,1,1,1,0
"12",4,1,0,0,1,1,0,0,1,0,0
"13",2,0,0,0,0,0,1,0,1,0,0
"14",8,0,1,0,1,1,1,1,1,1,1
"15",5,1,1,0,0,1,1,0,1,0,0
"16",5,1,0,1,1,1,1,0,0,0,0
"17",3,0,1,0,0,0,0,1,0,0,1
"18",6,1,1,0,0,0,1,1,1,0,1
"19",6,1,0,0,1,1,1,0,1,0,1
"20",6,0,1,1,1,0,0,1,0,1,1
"21",6,1,1,1,0,1,1,0,1,0,0
"22",4,0,0,1,0,1,1,1,0,0,0
"23",2,0,0,0,0,0,1,0,0,0,1
"24",2,0,0,0,1,0,0,0,0,0,1
"25",5,0,0,1,1,1,1,1,0,0,0
"26",4,0,1,0,0,0,1,0,1,0,1
"27",6,0,0,0,1,1,0,1,1,1,1
"28",2,1,0,0,0,0,0,0,0,1,0
"29",6,1,0,1,0,1,1,0,0,1,1
"30",6,1,0,1,0,0,0,1,1,1,1
"31",5,0,1,0,1,0,1,1,1,0,0
"32",5,0,1,1,0,0,1,1,0,1,0
"33",3,1,1,0,0,0,0,1,0,0,0
"34",7,0,1,1,1,1,0,1,1,0,1
"35",5,1,1,1,1,1,0,0,0,0,0
"36",7,0,1,0,1,1,0,1,1,1,1
"37",3,0,0,1,0,0,0,1,0,1,0
"38",5,1,1,0,0,0,0,1,1,1,0
"39",6,1,1,1,0,1,1,1,0,0,0
"40",5,1,1,0,1,0,0,0,1,0,1
"41",2,0,1,0,0,0,0,0,0,1,0
"42",2,0,0,0,0,1,1,0,0,0,0
"43",5,0,1,1,0,1,0,0,1,0,1
"44",4,0,0,0,1,1,0,1,0,0,1
"45",4,0,1,1,0,0,1,0,1,0,0
"46",3,0,0,0,0,1,0,0,1,1,0
"47",4,1,0,1,0,0,0,1,1,0,0
"48",5,0,1,1,0,0,0,1,0,1,1
"49",5,0,0,1,0,1,1,1,1,0,0
"50",4,0,0,1,0,1,1,0,1,0,0
"51",7,0,1,1,0,1,1,1,1,0,1
"52",1,0,0,0,0,0,0,0,1,0,0
"53",6,0,1,0,1,0,1,1,1,0,1
"54",5,1,0,0,1,1,0,0,0,1,1
"55",7,1,1,1,0,1,0,0,1,1,1
"56",5,1,0,0,1,1,1,0,0,0,1
"57",3,0,0,0,1,0,1,0,0,1,0
"58",4,0,1,0,0,1,0,1,1,0,0
"59",3,0,1,0,0,0,1,0,0,0,1
"60",6,0,1,1,0,0,0,1,1,1,1
"61",5,0,0,1,0,1,1,1,1,0,0
"62",4,0,0,1,1,0,0,1,0,0,1
"63",7,1,0,1,1,1,1,1,0,0,1
"64",8,1,1,1,1,1,1,0,0,1,1
"65",4,1,0,0,0,1,0,0,1,0,1
"66",2,0,0,0,1,0,1,0,0,0,0
"67",6,0,1,0,0,1,0,1,1,1,1
"68",5,0,1,1,0,1,0,0,1,1,0
"69",6,1,0,1,0,1,1,1,1,0,0
"70",3,0,0,0,0,0,0,0,1,1,1
"71",3,1,1,0,0,1,0,0,0,0,0
"72",6,1,0,0,1,1,1,1,0,0,1
"73",7,1,1,1,1,0,1,1,0,1,0
"74",1,0,0,0,0,1,0,0,0,0,0
"75",5,1,1,0,0,0,0,1,1,1,0
"76",5,0,0,0,0,1,0,1,1,1,1
"77",3,1,1,0,0,0,1,0,0,0,0
"78",8,0,1,1,1,1,0,1,1,1,1
"79",6,1,1,0,1,1,0,0,0,1,1
"80",7,1,0,1,1,1,1,0,1,1,0
"81",3,1,0,0,0,0,0,0,1,0,1
"82",4,0,0,1,0,1,1,0,0,1,0
"83",5,1,0,0,1,1,0,0,1,1,0
"84",3,1,0,0,1,0,0,1,0,0,0
"85",6,1,0,0,0,1,1,0,1,1,1
"86",4,0,1,1,0,0,0,1,0,0,1
"87",4,0,1,1,0,0,1,1,0,0,0
"88",6,0,0,1,1,1,1,0,1,0,1
"89",6,0,0,1,1,1,0,1,1,1,0
"90",5,1,0,0,0,1,1,0,0,1,1
"91",4,0,1,0,0,0,1,1,1,0,0
"92",5,0,0,0,0,1,1,0,1,1,1
"93",9,1,1,1,0,1,1,1,1,1,1
"94",3,0,0,0,1,0,0,0,1,1,0
"95",6,1,0,1,1,1,1,1,0,0,0
"96",5,0,0,0,0,1,1,0,1,1,1
"97",6,1,1,1,0,1,0,1,0,0,1
"98",7,0,1,1,1,1,0,0,1,1,1
"99",4,0,0,1,0,0,1,0,1,0,1
"100",7,1,1,0,1,1,0,1,0,1,1
