"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1
"2",12,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0
"3",13,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"4",13,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"5",7,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
"6",12,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"7",6,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
"8",12,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1
"9",9,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0
"10",12,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1
"11",9,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0
"12",14,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
"13",9,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1
"14",11,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1
"15",6,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"16",10,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
"17",11,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0
"18",11,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
"19",11,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
"20",10,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0
"21",9,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1
"22",11,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0
"23",10,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
"24",8,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1
"25",12,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0
"26",8,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0
"27",12,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0
"28",13,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
"29",8,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
"30",7,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
"31",8,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1
"32",12,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1
"33",12,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1
"34",10,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1
"35",11,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
"36",11,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0
"37",7,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1
"38",13,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0
"39",8,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
"40",10,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1
"41",5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
"42",6,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
"43",15,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
"44",6,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0
"45",7,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
"46",11,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1
"47",8,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
"48",6,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
"49",11,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
"50",12,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1
"51",11,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1
"52",13,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1
"53",10,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
"54",10,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1
"55",11,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
"56",11,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1
"57",6,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
"58",10,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0
"59",12,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"60",9,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0
"61",13,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
"62",8,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
"63",9,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0
"64",12,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1
"65",13,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1
"66",9,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1
"67",8,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
"68",12,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0
"69",9,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1
"70",12,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1
"71",10,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
"72",10,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
"73",10,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1
"74",9,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
"75",12,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0
"76",9,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1
"77",6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
"78",6,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"79",15,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1
"80",10,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
"81",12,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0
"82",13,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"83",6,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
"84",9,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
"85",8,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
"86",8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1
"87",14,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1
"88",14,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"89",8,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
"90",9,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0
"91",9,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1
"92",15,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
"93",10,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0
"94",10,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
"95",13,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
"96",11,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1
"97",11,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0
"98",10,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0
"99",8,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
"100",6,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
