"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,1,0,0
"2",3,0,0,1,1,1
"3",4,1,1,0,1,1
"4",2,1,0,1,0,0
"5",0,0,0,0,0,0
"6",3,1,1,0,1,0
"7",2,0,1,0,0,1
"8",2,1,0,1,0,0
"9",3,0,1,1,1,0
"10",2,0,1,0,0,1
"11",1,0,1,0,0,0
"12",2,0,0,1,1,0
"13",2,1,0,1,0,0
"14",2,0,0,1,1,0
"15",2,0,1,0,1,0
"16",2,0,1,1,0,0
"17",3,1,0,0,1,1
"18",2,0,1,0,1,0
"19",2,0,1,0,0,1
"20",3,1,1,1,0,0
"21",1,0,0,0,0,1
"22",0,0,0,0,0,0
"23",2,1,0,1,0,0
"24",3,1,1,1,0,0
"25",2,1,1,0,0,0
"26",4,0,1,1,1,1
"27",3,0,1,0,1,1
"28",2,1,0,0,1,0
"29",1,0,0,1,0,0
"30",4,1,1,0,1,1
"31",4,1,1,0,1,1
"32",1,0,0,0,0,1
"33",2,0,0,1,1,0
"34",2,1,0,0,0,1
"35",1,0,0,0,1,0
"36",2,0,1,1,0,0
"37",2,1,1,0,0,0
"38",2,0,1,1,0,0
"39",2,1,0,0,1,0
"40",3,1,1,1,0,0
"41",5,1,1,1,1,1
"42",1,0,0,1,0,0
"43",1,0,0,0,1,0
"44",1,1,0,0,0,0
"45",4,1,1,0,1,1
"46",3,0,1,0,1,1
"47",3,0,1,1,1,0
"48",3,1,0,0,1,1
"49",0,0,0,0,0,0
"50",3,0,1,1,1,0
"51",3,1,0,1,0,1
"52",1,0,0,1,0,0
"53",3,1,1,0,1,0
"54",1,0,0,1,0,0
"55",3,0,0,1,1,1
"56",3,1,0,0,1,1
"57",2,0,1,1,0,0
"58",1,0,0,0,1,0
"59",3,1,1,0,0,1
"60",1,0,1,0,0,0
"61",1,0,1,0,0,0
"62",2,1,0,0,1,0
"63",2,0,0,1,0,1
"64",2,0,0,1,1,0
"65",4,1,1,1,1,0
"66",3,1,1,0,0,1
"67",1,0,0,0,0,1
"68",3,1,0,0,1,1
"69",3,1,1,0,0,1
"70",2,0,0,0,1,1
"71",5,1,1,1,1,1
"72",3,0,1,0,1,1
"73",5,1,1,1,1,1
"74",1,0,1,0,0,0
"75",3,1,0,0,1,1
"76",3,0,0,1,1,1
"77",1,0,1,0,0,0
"78",1,0,0,0,1,0
"79",1,0,0,0,1,0
"80",0,0,0,0,0,0
"81",5,1,1,1,1,1
"82",1,1,0,0,0,0
"83",3,0,1,1,1,0
"84",5,1,1,1,1,1
"85",2,1,1,0,0,0
"86",3,1,1,0,0,1
"87",3,0,1,1,0,1
"88",2,0,0,1,0,1
"89",1,0,0,0,1,0
"90",2,0,1,1,0,0
"91",1,0,0,0,1,0
"92",2,0,1,0,1,0
"93",2,0,1,0,1,0
"94",4,1,1,1,1,0
"95",3,1,1,1,0,0
"96",3,1,0,1,1,0
"97",2,0,1,0,0,1
"98",2,0,0,1,1,0
"99",2,1,1,0,0,0
"100",4,1,1,1,1,0
