"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"2",5,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
"3",3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"4",6,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"5",4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"6",6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0
"7",7,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"8",8,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"9",6,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0
"10",5,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"11",3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"12",4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"13",8,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
"14",6,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
"15",8,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
"16",3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"17",6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
"18",5,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
"19",3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"20",6,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0
"21",6,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
"22",5,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
"23",7,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0
"24",5,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
"25",5,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"26",5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"27",5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"28",6,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"29",5,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"30",5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"31",6,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"32",4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"33",3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"34",6,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0
"35",6,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"36",5,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
"37",5,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
"38",4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"39",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"40",5,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
"41",5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"42",2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"43",4,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
"44",5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"45",5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"46",5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
"47",4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"48",8,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0
"49",8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"50",8,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"51",7,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
"52",4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
"53",3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"54",5,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
"55",6,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
"56",6,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"57",7,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
"58",3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"59",6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
"60",6,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
"61",4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"62",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"63",8,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
"64",4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"65",5,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"66",6,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
"67",5,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
"68",5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"69",7,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
"70",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"71",5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"72",3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"73",6,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"74",6,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"75",4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"76",7,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
