"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",7,0,1,1,1,0,1,1,1,0,1
"2",3,0,1,0,1,0,0,0,0,1,0
"3",3,0,0,1,0,0,1,0,0,1,0
"4",5,1,0,0,1,1,0,1,1,0,0
"5",8,0,1,1,0,1,1,1,1,1,1
"6",5,0,0,0,1,1,1,1,1,0,0
"7",4,1,0,0,0,1,1,0,0,0,1
"8",7,0,0,1,0,1,1,1,1,1,1
"9",4,1,1,0,0,0,0,0,0,1,1
"10",3,0,0,0,0,1,0,1,0,1,0
"11",7,0,1,1,1,1,0,1,0,1,1
"12",2,0,0,0,0,0,1,1,0,0,0
"13",8,1,1,1,0,1,1,1,1,0,1
"14",4,0,1,0,0,0,1,0,0,1,1
"15",4,0,1,0,1,0,1,1,0,0,0
"16",4,0,0,1,1,1,0,1,0,0,0
"17",4,0,0,1,0,1,0,1,0,0,1
"18",6,0,1,1,1,0,1,0,1,1,0
"19",4,0,0,1,1,0,0,1,0,0,1
"20",5,1,0,1,1,0,1,0,0,1,0
"21",5,1,0,0,0,1,0,1,1,0,1
"22",4,0,1,1,1,1,0,0,0,0,0
"23",6,1,1,1,0,0,0,1,1,0,1
"24",6,0,1,0,0,1,1,1,1,1,0
"25",4,0,1,0,1,0,0,1,1,0,0
"26",3,1,0,0,0,0,0,1,0,0,1
"27",1,0,0,0,0,0,1,0,0,0,0
"28",4,0,0,0,1,0,1,1,0,1,0
"29",7,1,0,1,0,1,1,1,1,0,1
"30",7,0,1,1,0,0,1,1,1,1,1
"31",5,0,1,1,1,0,0,1,1,0,0
"32",5,0,1,1,1,0,1,1,0,0,0
"33",6,1,1,0,0,1,1,0,1,1,0
"34",6,0,1,1,1,0,1,0,1,1,0
"35",6,0,1,0,1,0,1,0,1,1,1
"36",4,1,0,1,0,0,0,0,1,0,1
"37",6,1,1,0,0,1,1,1,0,0,1
"38",8,1,0,0,1,1,1,1,1,1,1
"39",7,1,1,0,1,0,1,1,1,1,0
"40",6,0,0,1,1,1,1,1,0,1,0
"41",5,0,1,1,0,0,1,1,0,1,0
"42",6,0,1,1,1,1,0,0,0,1,1
"43",3,0,0,0,1,0,1,0,0,0,1
"44",9,0,1,1,1,1,1,1,1,1,1
"45",6,0,0,1,1,1,1,0,0,1,1
"46",7,1,1,1,0,1,1,1,0,0,1
"47",8,1,1,0,1,1,1,1,1,1,0
"48",6,1,1,0,0,1,1,1,0,0,1
"49",4,0,0,0,1,0,1,1,0,0,1
"50",7,0,1,1,1,1,1,0,1,1,0
"51",6,1,1,1,1,0,1,0,0,0,1
"52",4,1,0,1,0,0,0,0,0,1,1
"53",7,0,1,1,1,1,1,0,0,1,1
"54",3,1,0,0,0,0,1,0,0,1,0
"55",6,0,0,1,1,0,1,1,1,1,0
"56",7,1,0,1,1,1,1,0,1,0,1
"57",7,1,1,0,1,0,1,1,1,0,1
"58",4,1,0,1,0,0,0,0,1,1,0
"59",5,0,0,0,1,1,0,1,1,0,1
"60",3,0,0,0,1,0,0,0,0,1,1
"61",6,1,1,0,0,1,0,1,1,0,1
"62",5,0,1,1,1,0,0,1,0,0,1
"63",6,0,0,1,1,0,1,1,0,1,1
"64",6,1,0,1,1,0,1,1,0,1,0
"65",6,0,1,0,1,1,0,1,0,1,1
"66",4,0,1,0,1,0,0,1,0,1,0
"67",5,1,0,1,1,0,1,0,0,1,0
"68",3,1,0,0,0,0,0,1,1,0,0
"69",4,0,0,0,0,0,1,1,1,0,1
"70",3,0,0,1,1,0,1,0,0,0,0
"71",7,0,0,1,0,1,1,1,1,1,1
"72",4,0,0,1,1,0,0,1,0,0,1
"73",9,1,1,0,1,1,1,1,1,1,1
"74",5,1,1,0,0,0,0,1,1,0,1
"75",6,1,0,1,0,1,0,1,1,0,1
"76",8,1,1,1,1,1,0,0,1,1,1
"77",4,1,1,0,0,0,0,1,0,1,0
"78",5,1,0,0,1,0,1,0,1,0,1
"79",4,0,1,0,1,0,1,1,0,0,0
"80",5,0,1,0,0,0,0,1,1,1,1
"81",6,1,1,0,1,0,0,1,1,1,0
"82",2,0,0,1,0,0,0,0,0,1,0
"83",6,1,1,0,1,1,1,0,0,0,1
"84",3,1,0,0,0,0,1,0,0,0,1
"85",5,1,0,0,1,1,0,0,0,1,1
"86",7,0,1,1,1,0,1,1,1,1,0
"87",6,0,1,1,1,1,0,0,1,0,1
"88",7,1,0,1,1,1,1,0,1,1,0
"89",4,0,0,0,0,0,1,0,1,1,1
"90",6,0,0,1,1,0,1,1,1,1,0
"91",7,1,0,0,1,1,1,1,1,1,0
"92",5,1,1,1,0,0,1,0,1,0,0
"93",4,0,0,0,1,0,1,1,1,0,0
"94",4,0,0,0,1,1,1,0,0,0,1
"95",7,1,1,1,1,1,1,0,0,0,1
"96",7,1,1,0,1,0,1,1,1,0,1
"97",4,1,0,0,0,0,0,1,1,1,0
"98",5,1,0,0,0,1,1,0,0,1,1
"99",2,1,0,0,0,0,0,0,1,0,0
"100",3,0,1,1,0,0,0,0,1,0,0
