"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,0,1,1,1
"2",1,0,0,0,0,1
"3",2,0,0,1,0,1
"4",4,1,0,1,1,1
"5",2,1,0,0,1,0
"6",4,1,1,1,0,1
"7",1,0,0,0,1,0
"8",1,0,0,1,0,0
"9",3,0,1,0,1,1
"10",4,1,1,1,1,0
"11",4,1,1,1,0,1
"12",4,1,0,1,1,1
"13",2,1,1,0,0,0
"14",4,0,1,1,1,1
"15",4,0,1,1,1,1
"16",3,0,0,1,1,1
"17",4,1,1,1,0,1
"18",0,0,0,0,0,0
"19",3,1,0,0,1,1
"20",4,1,0,1,1,1
"21",1,0,0,0,0,1
"22",4,1,1,1,1,0
"23",4,1,0,1,1,1
"24",2,1,0,1,0,0
"25",4,1,1,1,0,1
"26",3,1,1,0,1,0
"27",2,0,0,1,0,1
"28",4,1,1,1,0,1
"29",3,0,1,0,1,1
"30",2,0,0,0,1,1
"31",3,0,1,1,0,1
"32",1,0,1,0,0,0
"33",2,1,0,1,0,0
"34",5,1,1,1,1,1
"35",4,1,1,0,1,1
"36",2,0,1,0,1,0
"37",3,0,1,1,0,1
"38",4,1,1,0,1,1
"39",4,1,1,0,1,1
"40",2,1,0,1,0,0
"41",1,0,1,0,0,0
"42",2,0,1,0,1,0
"43",3,0,1,0,1,1
"44",3,0,1,1,1,0
"45",3,1,0,1,1,0
"46",3,1,1,0,1,0
"47",2,0,0,1,0,1
"48",2,1,1,0,0,0
"49",2,1,0,0,0,1
"50",3,0,1,1,1,0
"51",1,0,0,0,1,0
"52",2,0,0,1,1,0
"53",3,0,0,1,1,1
"54",4,1,0,1,1,1
"55",3,1,1,0,0,1
"56",3,0,1,1,1,0
"57",4,1,1,1,1,0
"58",3,1,0,0,1,1
"59",3,1,0,1,0,1
"60",3,1,1,0,1,0
"61",3,1,0,1,0,1
"62",2,1,0,1,0,0
"63",2,0,0,0,1,1
"64",2,1,0,0,1,0
"65",4,1,0,1,1,1
"66",5,1,1,1,1,1
"67",4,1,1,1,0,1
"68",3,0,0,1,1,1
"69",3,1,1,0,1,0
"70",1,0,0,0,1,0
"71",2,1,0,1,0,0
"72",3,1,0,0,1,1
"73",4,1,0,1,1,1
"74",4,0,1,1,1,1
"75",5,1,1,1,1,1
"76",5,1,1,1,1,1
"77",3,1,1,1,0,0
"78",2,1,0,0,1,0
"79",3,0,1,0,1,1
"80",2,1,0,1,0,0
"81",3,1,0,1,1,0
"82",3,0,1,1,0,1
"83",1,0,0,0,0,1
"84",2,1,1,0,0,0
"85",2,0,0,0,1,1
"86",2,0,1,1,0,0
"87",0,0,0,0,0,0
"88",3,1,1,1,0,0
"89",1,0,0,0,1,0
"90",4,0,1,1,1,1
"91",3,1,0,0,1,1
"92",3,0,1,1,1,0
"93",3,0,0,1,1,1
"94",3,0,0,1,1,1
"95",1,1,0,0,0,0
"96",2,1,0,0,0,1
"97",1,0,1,0,0,0
"98",3,1,1,1,0,0
"99",3,1,0,1,0,1
"100",3,1,1,1,0,0
