"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",7,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"2",8,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"3",6,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"4",4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5",6,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"6",7,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"7",3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8",5,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"9",5,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"10",5,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"11",7,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"12",7,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"13",6,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"14",6,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"15",6,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",6,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"17",5,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"18",7,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"19",5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"20",3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"21",5,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"22",5,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"23",6,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"24",4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25",5,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"26",3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"27",7,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"28",7,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"29",6,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"30",6,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"31",5,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"32",6,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"33",6,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"34",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"36",8,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"37",4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"38",6,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"39",4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",6,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"41",6,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"42",6,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"43",5,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"44",5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"45",6,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"46",7,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"47",7,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"48",4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"49",7,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"50",5,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"51",6,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"52",6,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"53",7,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"54",5,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"55",5,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"56",5,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"57",5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
