"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,0,1,1
"2",1,1,0,0,0,0
"3",3,1,0,0,1,1
"4",2,0,1,0,0,1
"5",2,0,1,0,1,0
"6",2,1,0,0,1,0
"7",2,0,1,0,0,1
"8",2,1,1,0,0,0
"9",3,1,0,1,0,1
"10",4,1,0,1,1,1
"11",3,0,0,1,1,1
"12",2,0,1,0,0,1
"13",2,1,0,0,0,1
"14",3,1,1,0,0,1
"15",2,0,0,1,1,0
"16",3,0,1,1,0,1
"17",1,0,0,0,0,1
"18",2,0,0,1,1,0
"19",3,1,1,1,0,0
"20",3,1,0,0,1,1
"21",3,1,1,1,0,0
"22",3,1,0,0,1,1
"23",2,1,0,0,1,0
"24",1,0,0,1,0,0
"25",0,0,0,0,0,0
"26",4,1,0,1,1,1
"27",1,1,0,0,0,0
"28",3,1,1,0,0,1
"29",3,1,0,0,1,1
"30",4,0,1,1,1,1
"31",1,0,1,0,0,0
"32",1,0,0,0,0,1
"33",3,1,1,0,0,1
"34",1,0,0,0,1,0
"35",3,1,1,0,1,0
"36",3,1,0,1,1,0
"37",1,0,1,0,0,0
"38",3,0,1,1,0,1
"39",2,0,0,1,0,1
"40",3,1,1,0,0,1
"41",2,1,0,0,0,1
"42",3,0,0,1,1,1
"43",4,1,0,1,1,1
"44",1,0,1,0,0,0
"45",4,1,1,1,1,0
"46",2,0,0,0,1,1
"47",1,0,0,1,0,0
"48",2,0,1,1,0,0
"49",3,0,1,1,1,0
"50",2,0,0,1,0,1
"51",4,1,1,1,0,1
"52",2,1,0,1,0,0
"53",3,1,0,0,1,1
"54",0,0,0,0,0,0
"55",1,1,0,0,0,0
"56",0,0,0,0,0,0
"57",3,1,0,1,0,1
"58",3,0,0,1,1,1
"59",2,1,1,0,0,0
"60",3,0,1,1,0,1
"61",3,1,0,1,1,0
"62",1,0,0,0,0,1
"63",2,1,0,0,0,1
"64",1,1,0,0,0,0
"65",2,0,1,0,1,0
"66",2,0,1,0,0,1
"67",3,1,1,0,1,0
"68",2,1,1,0,0,0
"69",5,1,1,1,1,1
"70",5,1,1,1,1,1
"71",4,1,1,1,0,1
"72",1,0,1,0,0,0
"73",2,1,1,0,0,0
"74",4,1,1,1,0,1
"75",2,0,0,1,1,0
"76",4,1,1,1,0,1
"77",5,1,1,1,1,1
"78",2,1,1,0,0,0
"79",1,0,1,0,0,0
"80",2,0,1,1,0,0
"81",2,1,0,0,1,0
"82",3,1,1,1,0,0
"83",4,0,1,1,1,1
"84",3,1,1,1,0,0
"85",1,0,1,0,0,0
"86",3,1,1,0,1,0
"87",3,0,1,0,1,1
"88",1,0,0,0,0,1
"89",4,1,0,1,1,1
"90",2,1,0,0,0,1
"91",4,0,1,1,1,1
"92",4,1,1,1,1,0
"93",1,0,0,1,0,0
"94",1,0,0,0,0,1
"95",4,0,1,1,1,1
"96",2,0,0,1,1,0
"97",1,1,0,0,0,0
"98",1,0,0,1,0,0
"99",3,1,1,1,0,0
"100",5,1,1,1,1,1
