"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1
"2",10,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1
"3",8,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
"4",10,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
"5",14,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1
"6",11,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
"7",7,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
"8",7,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0
"9",14,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0
"10",9,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1
"11",9,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1
"12",15,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"13",12,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1
"14",10,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1
"15",13,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
"16",13,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1
"17",8,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
"18",7,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
"19",8,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
"20",14,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0
