"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
"2",7,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
"3",5,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
"4",7,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
"5",4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"6",6,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
"7",5,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"8",7,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
"9",5,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"10",8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"11",6,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
"12",6,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0
"13",6,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"14",5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"15",6,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
"16",5,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
"17",6,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
"18",7,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0
"19",7,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
"20",6,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"21",3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"22",6,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0
"23",6,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
"24",4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"25",5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
"26",7,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
"27",6,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"28",4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"29",7,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0
"30",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"31",6,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
"32",4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"33",5,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
"34",7,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0
"35",4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"36",6,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
"37",5,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0
"38",7,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
"39",4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"40",4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"41",6,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
"42",6,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"43",7,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"44",6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
"45",5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
"46",6,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"47",4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"48",4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"49",6,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
"50",6,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
"51",5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"52",7,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"53",6,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
"54",7,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"55",6,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
"56",4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"57",4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"58",4,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
"59",3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"60",5,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
