"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,1,0,0
"2",2,0,0,0,1,1
"3",3,1,1,0,1,0
"4",3,0,1,0,1,1
"5",3,0,1,1,1,0
"6",4,0,1,1,1,1
"7",3,1,1,1,0,0
"8",2,1,0,1,0,0
"9",3,1,1,1,0,0
"10",2,1,0,0,1,0
"11",3,1,0,1,1,0
"12",1,0,1,0,0,0
"13",3,1,0,1,1,0
"14",2,0,1,1,0,0
"15",2,0,1,0,1,0
"16",2,1,0,0,0,1
"17",2,0,0,0,1,1
"18",2,1,1,0,0,0
"19",3,1,0,1,1,0
"20",3,0,1,1,1,0
"21",1,1,0,0,0,0
"22",4,0,1,1,1,1
"23",4,1,1,1,0,1
"24",3,1,1,0,1,0
"25",3,0,0,1,1,1
"26",3,1,0,1,1,0
"27",2,1,0,1,0,0
"28",2,1,0,1,0,0
"29",3,0,0,1,1,1
"30",2,0,1,0,1,0
"31",2,0,0,1,0,1
"32",2,0,1,0,1,0
"33",3,1,1,0,1,0
"34",4,0,1,1,1,1
"35",2,0,1,1,0,0
"36",3,0,0,1,1,1
"37",0,0,0,0,0,0
"38",3,0,1,1,1,0
"39",2,1,1,0,0,0
"40",3,1,1,1,0,0
"41",3,1,1,1,0,0
"42",4,0,1,1,1,1
"43",3,1,1,0,1,0
"44",2,1,1,0,0,0
"45",1,0,1,0,0,0
"46",1,0,0,1,0,0
"47",2,0,0,1,1,0
"48",3,0,1,1,0,1
"49",2,0,0,1,1,0
"50",3,1,0,0,1,1
"51",4,1,1,1,0,1
"52",4,1,1,0,1,1
"53",5,1,1,1,1,1
"54",2,1,1,0,0,0
"55",2,0,1,0,0,1
"56",2,1,1,0,0,0
"57",1,0,1,0,0,0
"58",4,1,1,1,1,0
"59",3,0,1,1,1,0
"60",4,0,1,1,1,1
"61",3,1,1,1,0,0
"62",1,0,0,0,1,0
"63",3,1,0,1,0,1
"64",2,0,1,0,0,1
"65",1,1,0,0,0,0
"66",1,1,0,0,0,0
"67",4,1,1,1,0,1
"68",2,0,1,0,0,1
"69",2,0,1,0,0,1
"70",2,0,1,0,0,1
"71",3,0,1,0,1,1
"72",1,0,0,1,0,0
"73",2,0,1,1,0,0
"74",3,0,1,1,0,1
"75",4,0,1,1,1,1
"76",0,0,0,0,0,0
"77",4,1,1,1,0,1
"78",1,1,0,0,0,0
"79",3,1,1,0,1,0
"80",1,0,0,1,0,0
"81",3,0,1,1,0,1
"82",3,0,1,0,1,1
"83",3,0,1,1,1,0
"84",1,0,0,0,0,1
"85",3,1,0,1,1,0
"86",1,0,0,0,0,1
"87",1,0,0,0,0,1
"88",4,1,1,1,0,1
"89",2,0,1,0,0,1
"90",3,0,1,0,1,1
"91",2,0,1,0,1,0
"92",3,1,1,0,1,0
"93",3,1,0,0,1,1
"94",3,0,1,0,1,1
"95",3,0,0,1,1,1
"96",3,1,1,0,0,1
"97",0,0,0,0,0,0
"98",3,1,0,0,1,1
"99",3,1,0,1,0,1
"100",1,0,0,0,1,0
