"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,0,0,0,1
"2",4,1,0,1,1,1
"3",2,1,0,0,0,1
"4",2,0,0,1,0,1
"5",1,1,0,0,0,0
"6",1,0,0,0,1,0
"7",4,1,1,0,1,1
"8",1,0,0,1,0,0
"9",1,0,0,0,1,0
"10",4,1,0,1,1,1
"11",3,0,1,1,1,0
"12",2,0,1,0,1,0
"13",1,0,0,0,1,0
"14",1,1,0,0,0,0
"15",2,0,0,0,1,1
"16",1,1,0,0,0,0
"17",2,0,0,0,1,1
"18",2,1,0,1,0,0
"19",2,0,1,0,0,1
"20",4,1,1,0,1,1
"21",3,1,0,1,0,1
"22",4,1,1,1,0,1
"23",2,0,1,1,0,0
"24",2,1,0,0,0,1
"25",3,1,1,0,0,1
"26",2,1,1,0,0,0
"27",2,0,1,0,0,1
"28",1,0,0,1,0,0
"29",3,1,1,1,0,0
"30",4,0,1,1,1,1
"31",3,1,0,1,1,0
"32",2,1,1,0,0,0
"33",3,1,0,1,1,0
"34",3,0,1,1,0,1
"35",2,1,0,1,0,0
"36",4,1,0,1,1,1
"37",4,1,0,1,1,1
"38",2,1,0,0,0,1
"39",2,0,0,0,1,1
"40",2,0,1,0,1,0
"41",3,0,1,1,0,1
"42",1,0,0,0,1,0
"43",2,1,0,0,1,0
"44",2,0,0,1,0,1
"45",3,1,0,1,1,0
"46",3,1,0,1,0,1
"47",0,0,0,0,0,0
"48",2,0,1,0,1,0
"49",1,0,0,1,0,0
"50",3,0,0,1,1,1
"51",4,1,1,1,0,1
"52",1,0,0,0,0,1
"53",4,1,1,0,1,1
"54",2,0,1,0,0,1
"55",2,1,0,0,0,1
"56",3,1,0,1,0,1
"57",1,1,0,0,0,0
"58",3,1,0,1,0,1
"59",4,1,1,1,0,1
"60",2,0,1,0,0,1
"61",3,1,1,1,0,0
"62",4,0,1,1,1,1
"63",4,0,1,1,1,1
"64",2,0,0,1,0,1
"65",2,0,0,0,1,1
"66",3,1,0,1,0,1
"67",4,1,1,1,1,0
"68",2,1,0,0,0,1
"69",4,0,1,1,1,1
"70",1,0,0,0,0,1
"71",4,1,0,1,1,1
"72",3,1,1,0,1,0
"73",1,0,1,0,0,0
"74",3,0,1,1,1,0
"75",3,0,1,0,1,1
"76",2,1,0,0,0,1
"77",3,0,0,1,1,1
"78",3,0,1,1,1,0
"79",4,1,1,0,1,1
"80",2,0,1,0,0,1
"81",2,1,0,0,1,0
"82",4,1,0,1,1,1
"83",1,0,0,0,1,0
"84",2,0,0,1,0,1
"85",4,1,0,1,1,1
"86",2,0,0,1,1,0
"87",5,1,1,1,1,1
"88",3,1,1,1,0,0
"89",2,0,0,1,0,1
"90",4,1,1,0,1,1
"91",2,1,1,0,0,0
"92",3,0,1,0,1,1
"93",1,1,0,0,0,0
"94",3,0,0,1,1,1
"95",3,1,1,0,1,0
"96",1,0,1,0,0,0
"97",3,0,1,1,1,0
"98",3,1,1,1,0,0
"99",2,1,0,0,1,0
"100",1,0,1,0,0,0
