"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,0,0,1
"2",0,0,0,0,0,0
"3",3,1,0,0,1,1
"4",2,1,0,1,0,0
"5",4,0,1,1,1,1
"6",2,0,0,1,1,0
"7",2,0,1,0,1,0
"8",2,0,1,1,0,0
"9",1,0,0,1,0,0
"10",2,0,1,1,0,0
"11",5,1,1,1,1,1
"12",3,1,1,0,1,0
"13",3,1,1,0,0,1
"14",2,0,0,1,0,1
"15",1,0,0,1,0,0
"16",2,1,0,1,0,0
"17",1,0,0,1,0,0
"18",1,0,1,0,0,0
"19",4,1,1,1,0,1
"20",2,0,0,1,0,1
"21",3,1,0,1,0,1
"22",5,1,1,1,1,1
"23",2,0,0,0,1,1
"24",3,1,0,0,1,1
"25",3,0,1,1,0,1
"26",2,0,0,1,0,1
"27",4,0,1,1,1,1
"28",4,1,1,0,1,1
"29",1,1,0,0,0,0
"30",4,0,1,1,1,1
"31",1,0,1,0,0,0
"32",4,0,1,1,1,1
"33",1,0,0,0,1,0
"34",2,1,0,0,1,0
"35",2,0,1,0,1,0
"36",1,0,0,0,0,1
"37",1,0,1,0,0,0
"38",5,1,1,1,1,1
"39",1,0,0,0,1,0
"40",3,1,0,1,0,1
"41",1,0,0,0,0,1
"42",4,1,0,1,1,1
"43",4,1,1,1,1,0
"44",1,0,0,1,0,0
"45",3,0,0,1,1,1
"46",4,1,1,1,1,0
"47",2,0,1,1,0,0
"48",1,0,1,0,0,0
"49",1,1,0,0,0,0
"50",3,0,0,1,1,1
"51",3,0,1,1,0,1
"52",3,1,0,1,0,1
"53",3,0,0,1,1,1
"54",4,1,1,1,1,0
"55",0,0,0,0,0,0
"56",0,0,0,0,0,0
"57",2,0,0,0,1,1
"58",2,0,1,0,1,0
"59",1,1,0,0,0,0
"60",4,1,1,1,0,1
"61",3,0,1,1,1,0
"62",4,0,1,1,1,1
"63",4,0,1,1,1,1
"64",5,1,1,1,1,1
"65",3,1,0,1,0,1
"66",2,0,0,0,1,1
"67",2,0,1,1,0,0
"68",1,0,0,0,1,0
"69",1,0,0,0,1,0
"70",3,0,0,1,1,1
"71",3,1,1,0,0,1
"72",3,0,1,1,1,0
"73",3,1,0,1,1,0
"74",3,1,1,1,0,0
"75",3,1,1,1,0,0
"76",1,0,0,0,1,0
"77",3,0,1,1,1,0
"78",3,1,0,1,1,0
"79",4,1,0,1,1,1
"80",4,1,1,0,1,1
"81",2,0,0,1,0,1
"82",4,0,1,1,1,1
"83",4,1,1,1,0,1
"84",2,0,1,0,0,1
"85",2,1,1,0,0,0
"86",4,0,1,1,1,1
"87",3,0,1,0,1,1
"88",0,0,0,0,0,0
"89",2,0,0,1,1,0
"90",2,1,0,0,0,1
"91",3,0,1,0,1,1
"92",3,1,0,0,1,1
"93",3,0,1,0,1,1
"94",3,1,1,0,1,0
"95",2,0,1,0,1,0
"96",4,0,1,1,1,1
"97",3,0,1,0,1,1
"98",3,0,1,0,1,1
"99",4,1,1,1,1,0
"100",4,1,1,0,1,1
