"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,0,0,1
"2",3,0,1,1,0,1
"3",0,0,0,0,0,0
"4",3,0,1,1,0,1
"5",2,0,1,0,0,1
"6",1,0,1,0,0,0
"7",1,1,0,0,0,0
"8",3,1,1,0,0,1
"9",3,0,1,1,1,0
"10",3,0,1,1,0,1
"11",2,0,1,0,0,1
"12",3,0,0,1,1,1
"13",1,0,0,1,0,0
"14",4,1,1,1,0,1
"15",2,0,1,0,1,0
"16",3,1,1,0,0,1
"17",3,0,1,1,1,0
"18",1,0,0,1,0,0
"19",3,1,1,0,0,1
"20",2,1,0,0,0,1
"21",1,0,0,1,0,0
"22",2,1,0,0,1,0
"23",3,1,1,0,1,0
"24",3,1,1,0,0,1
"25",2,1,1,0,0,0
"26",4,1,0,1,1,1
"27",3,1,1,0,1,0
"28",3,1,1,0,0,1
"29",4,1,0,1,1,1
"30",1,0,1,0,0,0
"31",4,1,1,1,0,1
"32",2,1,0,1,0,0
"33",4,0,1,1,1,1
"34",4,1,1,1,1,0
"35",0,0,0,0,0,0
"36",2,1,0,0,0,1
"37",1,0,0,1,0,0
"38",3,0,1,1,0,1
"39",1,0,0,0,0,1
"40",3,0,1,1,0,1
"41",2,0,1,0,1,0
"42",4,1,1,1,0,1
"43",4,1,1,1,0,1
"44",4,0,1,1,1,1
"45",2,0,1,0,1,0
"46",4,1,1,1,0,1
"47",2,0,1,0,0,1
"48",2,1,0,0,0,1
"49",1,0,0,1,0,0
"50",1,0,1,0,0,0
"51",4,0,1,1,1,1
"52",2,0,1,1,0,0
"53",3,1,1,0,0,1
"54",2,1,0,0,0,1
"55",3,0,1,0,1,1
"56",3,1,0,1,1,0
"57",1,0,1,0,0,0
"58",2,1,0,0,0,1
"59",1,0,0,0,0,1
"60",2,0,0,1,0,1
"61",3,0,0,1,1,1
"62",5,1,1,1,1,1
"63",3,1,1,0,1,0
"64",3,0,1,1,0,1
"65",2,1,1,0,0,0
"66",1,0,0,1,0,0
"67",0,0,0,0,0,0
"68",2,0,1,0,0,1
"69",0,0,0,0,0,0
"70",2,1,0,1,0,0
"71",2,0,1,0,1,0
"72",1,0,0,0,1,0
"73",3,0,1,1,1,0
"74",3,0,1,1,0,1
"75",2,1,0,1,0,0
"76",2,0,0,1,1,0
"77",2,0,0,1,1,0
"78",4,1,1,1,0,1
"79",3,1,1,1,0,0
"80",1,1,0,0,0,0
"81",2,0,0,0,1,1
"82",3,0,1,1,1,0
"83",2,1,1,0,0,0
"84",3,1,1,0,0,1
"85",1,0,0,1,0,0
"86",3,0,1,1,1,0
"87",4,1,1,0,1,1
"88",2,1,0,1,0,0
"89",4,1,0,1,1,1
"90",3,1,0,1,0,1
"91",2,0,1,0,0,1
"92",2,1,0,0,0,1
"93",3,1,1,0,0,1
"94",3,0,1,1,1,0
"95",1,0,0,0,0,1
"96",1,0,0,0,0,1
"97",2,1,0,0,0,1
"98",2,0,0,1,1,0
"99",4,1,1,1,0,1
"100",3,0,1,0,1,1
