"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,0,0,0,1
"2",2,1,1,0,0,0
"3",2,1,0,0,1,0
"4",2,1,1,0,0,0
"5",1,0,0,1,0,0
"6",3,0,0,1,1,1
"7",0,0,0,0,0,0
"8",4,0,1,1,1,1
"9",3,0,0,1,1,1
"10",3,0,0,1,1,1
"11",1,0,0,0,0,1
"12",2,0,0,0,1,1
"13",3,0,0,1,1,1
"14",0,0,0,0,0,0
"15",4,1,1,1,0,1
"16",2,0,1,1,0,0
"17",1,0,0,0,0,1
"18",3,0,0,1,1,1
"19",2,0,0,1,0,1
"20",4,1,1,1,1,0
"21",3,0,1,0,1,1
"22",2,1,1,0,0,0
"23",4,1,1,1,1,0
"24",5,1,1,1,1,1
"25",3,0,1,0,1,1
"26",2,1,0,1,0,0
"27",3,1,0,0,1,1
"28",3,0,1,1,0,1
"29",3,0,1,1,1,0
"30",3,0,1,1,0,1
"31",4,1,0,1,1,1
"32",3,0,1,0,1,1
"33",2,0,1,1,0,0
"34",3,1,1,1,0,0
"35",4,0,1,1,1,1
"36",1,1,0,0,0,0
"37",4,0,1,1,1,1
"38",1,1,0,0,0,0
"39",3,1,1,1,0,0
"40",3,0,1,1,1,0
"41",3,1,0,1,0,1
"42",3,1,0,0,1,1
"43",2,0,0,1,1,0
"44",2,0,0,1,1,0
"45",2,0,1,0,0,1
"46",1,0,0,1,0,0
"47",2,0,1,0,1,0
"48",1,0,0,0,0,1
"49",0,0,0,0,0,0
"50",1,0,0,0,0,1
"51",3,0,1,1,0,1
"52",3,1,1,0,0,1
"53",2,0,0,1,0,1
"54",1,0,0,1,0,0
"55",1,0,0,1,0,0
"56",2,0,1,1,0,0
"57",2,1,0,1,0,0
"58",1,0,0,0,0,1
"59",3,0,1,0,1,1
"60",3,0,1,1,1,0
"61",2,0,0,1,1,0
"62",1,0,0,0,1,0
"63",2,0,1,1,0,0
"64",5,1,1,1,1,1
"65",2,0,0,0,1,1
"66",3,1,1,0,0,1
"67",3,1,1,0,1,0
"68",2,1,0,0,1,0
"69",2,0,1,0,0,1
"70",2,0,1,0,0,1
"71",4,1,1,1,0,1
"72",2,0,1,0,0,1
"73",2,0,0,1,0,1
"74",3,1,1,1,0,0
"75",3,1,1,1,0,0
"76",2,0,0,1,1,0
"77",5,1,1,1,1,1
"78",1,0,1,0,0,0
"79",2,0,0,1,0,1
"80",3,0,1,1,0,1
"81",2,1,0,0,1,0
"82",4,1,1,1,1,0
"83",1,0,0,0,1,0
"84",1,0,0,1,0,0
"85",1,0,0,0,1,0
"86",5,1,1,1,1,1
"87",4,1,0,1,1,1
"88",2,1,0,0,0,1
"89",4,1,0,1,1,1
"90",4,1,0,1,1,1
"91",2,0,0,1,1,0
"92",2,1,1,0,0,0
"93",5,1,1,1,1,1
"94",2,1,0,1,0,0
"95",3,0,1,1,1,0
"96",2,0,1,0,1,0
"97",1,0,1,0,0,0
"98",3,1,1,0,0,1
"99",0,0,0,0,0,0
"100",3,0,1,1,1,0
