"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,0,1,1,1
"2",3,0,1,1,1,0
"3",3,0,1,1,1,0
"4",1,0,0,0,0,1
"5",2,1,0,0,0,1
"6",3,1,0,0,1,1
"7",4,1,1,1,1,0
"8",4,0,1,1,1,1
"9",3,1,0,1,1,0
"10",3,1,1,0,1,0
"11",2,0,1,1,0,0
"12",5,1,1,1,1,1
"13",3,0,0,1,1,1
"14",2,1,0,0,0,1
"15",3,1,0,1,1,0
"16",2,1,0,0,0,1
"17",3,1,1,0,0,1
"18",1,0,0,0,0,1
"19",2,0,1,1,0,0
"20",2,1,1,0,0,0
"21",2,0,0,0,1,1
"22",4,1,0,1,1,1
"23",2,1,1,0,0,0
"24",4,1,1,1,0,1
"25",4,1,0,1,1,1
"26",1,0,0,1,0,0
"27",0,0,0,0,0,0
"28",0,0,0,0,0,0
"29",3,1,0,0,1,1
"30",2,1,0,1,0,0
"31",3,1,1,0,1,0
"32",2,0,1,0,1,0
"33",3,0,1,1,0,1
"34",2,0,1,1,0,0
"35",3,1,1,0,0,1
"36",2,1,1,0,0,0
"37",4,1,0,1,1,1
"38",2,1,1,0,0,0
"39",3,1,1,1,0,0
"40",1,1,0,0,0,0
"41",2,0,0,1,0,1
"42",0,0,0,0,0,0
"43",4,0,1,1,1,1
"44",2,0,0,1,0,1
"45",3,0,1,1,0,1
"46",1,0,1,0,0,0
"47",3,0,0,1,1,1
"48",2,0,0,1,1,0
"49",2,0,0,0,1,1
"50",2,0,1,0,0,1
"51",5,1,1,1,1,1
"52",3,0,1,1,0,1
"53",2,0,0,0,1,1
"54",2,0,1,0,1,0
"55",3,0,1,0,1,1
"56",1,0,0,0,0,1
"57",3,0,1,0,1,1
"58",4,1,1,1,0,1
"59",4,1,0,1,1,1
"60",3,1,0,0,1,1
"61",2,0,0,0,1,1
"62",2,0,0,1,0,1
"63",2,1,1,0,0,0
"64",3,1,0,1,0,1
"65",2,0,0,1,1,0
"66",2,0,1,0,1,0
"67",3,0,1,1,0,1
"68",3,1,1,1,0,0
"69",4,1,0,1,1,1
"70",3,1,0,0,1,1
"71",2,0,1,0,0,1
"72",3,1,0,1,0,1
"73",1,1,0,0,0,0
"74",3,0,1,0,1,1
"75",3,0,1,0,1,1
"76",4,1,1,1,1,0
"77",3,1,0,1,1,0
"78",3,1,0,1,0,1
"79",2,1,0,0,1,0
"80",2,1,0,0,1,0
"81",2,0,1,0,0,1
"82",4,1,0,1,1,1
"83",3,1,1,0,1,0
"84",3,0,1,1,1,0
"85",3,0,1,0,1,1
"86",3,1,0,1,1,0
"87",4,1,1,0,1,1
"88",3,1,1,0,1,0
"89",2,0,1,0,1,0
"90",4,1,1,0,1,1
"91",4,1,1,0,1,1
"92",0,0,0,0,0,0
"93",4,1,1,1,0,1
"94",3,1,0,0,1,1
"95",4,1,1,1,1,0
"96",1,0,0,0,0,1
"97",2,0,1,0,1,0
"98",2,0,1,1,0,0
"99",3,1,1,1,0,0
"100",1,1,0,0,0,0
