"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,1,0,0
"2",3,1,0,1,1,0
"3",3,0,1,1,1,0
"4",3,1,1,0,0,1
"5",2,0,0,0,1,1
"6",1,0,0,0,1,0
"7",2,0,1,0,0,1
"8",3,0,1,1,1,0
"9",2,0,0,1,1,0
"10",4,1,0,1,1,1
"11",4,1,1,1,1,0
"12",1,0,0,0,0,1
"13",1,0,0,0,1,0
"14",3,1,0,0,1,1
"15",2,0,1,0,0,1
"16",0,0,0,0,0,0
"17",4,0,1,1,1,1
"18",2,0,1,1,0,0
"19",4,1,1,1,0,1
"20",3,1,0,1,0,1
"21",3,1,1,0,1,0
"22",3,1,0,1,1,0
"23",3,1,0,0,1,1
"24",3,1,0,1,1,0
"25",3,1,1,0,0,1
"26",3,1,0,1,0,1
"27",2,0,0,1,1,0
"28",3,0,0,1,1,1
"29",2,0,0,0,1,1
"30",1,1,0,0,0,0
"31",4,0,1,1,1,1
"32",0,0,0,0,0,0
"33",2,1,0,1,0,0
"34",3,0,1,1,0,1
"35",4,1,1,0,1,1
"36",2,1,0,0,1,0
"37",2,0,0,1,0,1
"38",2,0,1,0,1,0
"39",1,0,0,1,0,0
"40",4,1,1,1,1,0
"41",0,0,0,0,0,0
"42",1,0,1,0,0,0
"43",4,1,0,1,1,1
"44",4,1,0,1,1,1
"45",3,0,1,0,1,1
"46",3,1,0,1,0,1
"47",1,0,0,0,1,0
"48",3,0,1,1,1,0
"49",2,0,1,1,0,0
"50",0,0,0,0,0,0
"51",2,0,1,1,0,0
"52",4,1,1,0,1,1
"53",2,0,0,0,1,1
"54",3,1,0,1,1,0
"55",2,0,0,0,1,1
"56",1,0,0,0,0,1
"57",4,1,1,1,0,1
"58",2,1,1,0,0,0
"59",2,0,0,1,0,1
"60",2,0,1,0,1,0
"61",3,1,1,0,0,1
"62",4,1,1,1,1,0
"63",1,0,1,0,0,0
"64",3,1,1,0,1,0
"65",3,0,1,1,0,1
"66",3,0,1,0,1,1
"67",0,0,0,0,0,0
"68",2,0,0,0,1,1
"69",3,0,0,1,1,1
"70",4,1,1,0,1,1
"71",2,1,0,0,0,1
"72",3,1,1,0,1,0
"73",2,1,1,0,0,0
"74",2,1,0,0,1,0
"75",0,0,0,0,0,0
"76",2,0,1,1,0,0
"77",3,1,1,0,0,1
"78",3,1,0,0,1,1
"79",3,1,0,1,0,1
"80",3,1,1,1,0,0
"81",3,1,0,1,1,0
"82",3,0,0,1,1,1
"83",2,0,1,0,1,0
"84",2,0,1,0,1,0
"85",4,1,1,0,1,1
"86",3,0,1,1,1,0
"87",4,1,1,1,1,0
"88",3,0,1,1,0,1
"89",1,0,0,0,1,0
"90",3,0,1,1,0,1
"91",2,0,0,1,1,0
"92",1,0,0,0,0,1
"93",1,0,0,0,0,1
"94",3,1,0,1,0,1
"95",1,0,0,0,0,1
"96",3,1,1,0,1,0
"97",2,1,1,0,0,0
"98",2,0,0,1,0,1
"99",2,0,1,0,0,1
"100",3,1,0,1,1,0
