"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",5,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
"2",5,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
"3",5,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"4",3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"5",7,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"6",2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"7",6,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"8",5,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
"9",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"10",7,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
"11",5,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"12",6,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
"13",6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0
"14",5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"15",4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"16",4,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"17",8,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0
"18",4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"19",4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"20",6,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0
"21",4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"22",6,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
"23",4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"24",4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"25",4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"26",8,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"27",3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"28",6,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0
"29",6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
"30",2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"31",6,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0
"32",3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"33",3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"34",8,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0
