"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,0,0,0,1,1,0,1,1,1
"2",4,0,0,1,1,0,0,1,0,1,0
"3",8,1,1,1,1,0,1,0,1,1,1
"4",7,1,1,1,0,0,1,1,1,0,1
"5",8,1,1,0,0,1,1,1,1,1,1
"6",2,0,0,0,0,0,0,1,1,0,0
"7",3,1,1,0,0,0,0,1,0,0,0
"8",6,0,1,1,0,1,1,1,0,1,0
"9",7,1,1,1,1,1,0,0,0,1,1
"10",4,0,0,1,0,0,1,0,0,1,1
"11",7,1,1,1,0,0,1,0,1,1,1
"12",6,0,1,0,0,1,1,1,0,1,1
"13",5,1,0,1,0,0,0,1,1,0,1
"14",3,0,0,1,0,0,0,0,0,1,1
"15",6,1,1,0,0,1,1,1,0,0,1
"16",5,0,1,1,0,0,1,1,1,0,0
"17",8,1,0,1,1,1,1,1,0,1,1
"18",4,0,0,1,0,1,0,1,0,0,1
"19",4,1,0,0,0,1,0,1,0,0,1
"20",6,1,1,0,1,1,0,0,1,0,1
"21",6,0,0,1,1,1,1,1,1,0,0
"22",7,1,1,1,0,0,1,1,0,1,1
"23",4,0,1,0,0,1,0,1,1,0,0
"24",5,1,1,0,1,1,0,0,0,0,1
"25",4,1,0,0,1,0,1,0,0,0,1
"26",4,1,0,1,0,1,0,1,0,0,0
"27",8,1,1,1,0,1,0,1,1,1,1
"28",3,1,1,0,0,1,0,0,0,0,0
"29",5,0,1,0,1,0,1,0,1,1,0
"30",4,1,1,0,0,0,1,1,0,0,0
"31",7,1,1,1,1,1,0,0,1,0,1
"32",5,1,0,0,1,0,0,0,1,1,1
"33",5,1,0,1,0,0,0,0,1,1,1
"34",5,1,0,0,0,1,1,0,1,1,0
"35",6,1,1,1,0,1,1,0,1,0,0
"36",4,0,0,0,1,1,1,0,0,1,0
"37",6,1,0,0,1,1,1,1,0,0,1
"38",5,1,1,1,0,0,0,1,0,0,1
"39",4,0,0,0,1,1,0,1,0,0,1
"40",5,0,0,1,1,0,0,1,1,0,1
"41",5,1,1,0,0,1,1,1,0,0,0
"42",4,1,1,0,0,1,0,0,1,0,0
"43",6,1,1,0,0,1,0,1,0,1,1
"44",6,0,0,1,0,1,0,1,1,1,1
"45",4,1,1,1,0,0,0,0,0,0,1
"46",6,1,0,0,1,0,1,1,1,0,1
"47",2,0,0,0,0,1,1,0,0,0,0
"48",7,1,0,0,1,1,1,1,0,1,1
"49",3,0,1,0,0,0,1,1,0,0,0
"50",6,0,1,1,1,1,0,0,1,1,0
"51",4,0,1,1,0,0,0,0,0,1,1
"52",7,0,1,0,1,1,0,1,1,1,1
"53",2,0,0,0,0,0,0,0,1,0,1
"54",4,0,1,0,0,0,0,0,1,1,1
"55",4,0,0,1,0,1,0,1,0,1,0
"56",8,1,0,1,1,1,1,1,0,1,1
"57",4,0,1,0,1,1,0,0,1,0,0
"58",4,0,0,1,0,0,0,1,1,0,1
"59",7,1,1,0,1,1,1,1,1,0,0
"60",6,0,0,1,0,1,1,1,0,1,1
"61",3,0,0,0,0,1,0,0,0,1,1
"62",5,0,1,1,0,0,0,1,1,1,0
"63",4,1,0,0,1,1,0,0,1,0,0
"64",3,1,0,0,1,0,0,0,0,0,1
"65",3,1,0,0,0,1,0,0,1,0,0
"66",7,0,1,1,1,0,0,1,1,1,1
"67",5,1,1,0,1,0,0,0,1,0,1
"68",5,1,1,0,0,0,1,1,0,1,0
"69",5,0,1,0,1,1,1,0,0,1,0
"70",2,1,0,0,0,1,0,0,0,0,0
"71",5,0,1,1,0,1,0,0,1,1,0
"72",2,0,1,0,0,0,0,0,1,0,0
"73",4,0,1,0,1,0,0,1,1,0,0
"74",5,1,1,0,1,1,0,0,0,0,1
"75",4,0,1,1,1,0,0,0,0,1,0
"76",6,0,1,1,1,0,0,1,0,1,1
"77",5,0,1,1,1,0,0,1,1,0,0
"78",2,0,0,1,0,1,0,0,0,0,0
"79",5,0,0,0,1,1,0,0,1,1,1
"80",7,1,1,1,1,1,0,1,0,1,0
"81",7,0,1,1,1,0,0,1,1,1,1
"82",5,1,0,1,0,1,0,0,1,1,0
"83",5,0,1,0,1,1,0,0,1,0,1
"84",6,0,1,0,1,1,1,1,0,1,0
"85",5,0,0,1,1,1,0,1,1,0,0
"86",5,0,0,1,0,1,1,1,0,1,0
"87",7,1,0,1,1,1,1,0,0,1,1
"88",5,1,0,1,1,1,0,1,0,0,0
"89",5,1,1,0,0,0,0,1,1,0,1
"90",6,1,1,0,0,1,0,1,0,1,1
"91",7,1,1,0,1,1,1,0,1,1,0
"92",3,1,0,0,0,0,0,0,1,0,1
"93",7,1,1,1,1,1,1,0,0,0,1
"94",4,0,0,1,1,1,0,1,0,0,0
"95",8,1,1,0,1,1,1,1,1,0,1
"96",5,0,0,0,1,0,1,1,1,0,1
"97",6,0,0,1,1,1,0,0,1,1,1
"98",6,1,1,0,0,0,1,0,1,1,1
"99",5,0,0,1,1,1,0,0,1,1,0
"100",6,1,1,0,1,0,1,0,0,1,1
