"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,1,0,1,0,0,0,1,1,1,0
"2",3,0,0,1,1,0,0,0,1,0,0
"3",6,1,1,0,0,0,1,0,1,1,1
"4",6,0,0,1,1,1,1,0,1,1,0
"5",2,0,0,0,0,0,1,0,0,0,1
"6",3,0,1,0,0,1,0,0,0,0,1
"7",4,0,0,1,1,0,0,0,1,1,0
"8",5,1,0,0,1,0,1,1,1,0,0
"9",4,0,0,1,0,0,1,1,0,0,1
"10",5,1,1,0,1,0,0,1,1,0,0
"11",7,1,1,0,1,0,1,1,1,1,0
"12",6,1,1,0,1,1,1,0,0,1,0
"13",5,1,0,0,0,1,1,0,1,1,0
"14",7,0,0,1,1,1,1,1,0,1,1
"15",5,1,1,0,1,1,1,0,0,0,0
"16",4,0,0,1,0,0,1,0,1,1,0
"17",4,1,1,1,0,0,0,0,1,0,0
"18",10,1,1,1,1,1,1,1,1,1,1
"19",5,1,0,0,1,0,1,1,1,0,0
"20",6,1,1,0,1,0,1,0,1,0,1
"21",7,0,1,1,1,1,1,0,1,0,1
"22",7,0,1,1,0,1,1,1,1,0,1
"23",5,0,1,0,1,0,0,0,1,1,1
"24",5,0,0,1,0,1,0,1,0,1,1
"25",3,0,0,0,0,1,1,0,0,0,1
"26",3,1,1,0,0,0,0,0,1,0,0
"27",5,0,0,0,1,1,1,1,0,0,1
"28",7,1,1,1,1,1,0,1,0,0,1
"29",3,0,0,1,0,0,0,0,1,1,0
"30",6,0,1,0,0,1,1,1,1,1,0
"31",8,1,1,1,1,1,0,1,1,1,0
"32",5,0,0,1,0,1,0,1,1,0,1
"33",6,1,0,0,1,0,1,1,0,1,1
"34",3,0,0,1,1,1,0,0,0,0,0
"35",6,1,0,0,1,1,0,1,0,1,1
"36",7,1,1,1,0,0,1,1,0,1,1
"37",7,1,1,0,1,1,1,0,1,1,0
"38",5,1,1,0,0,1,0,0,1,1,0
"39",6,1,0,1,1,0,1,0,1,0,1
"40",4,1,0,1,0,0,0,1,0,1,0
"41",5,0,0,1,0,1,1,0,1,0,1
"42",6,0,1,1,0,1,1,0,1,0,1
"43",6,0,1,1,0,1,1,0,1,0,1
"44",4,0,1,0,1,0,0,0,0,1,1
"45",5,1,1,0,1,1,0,0,1,0,0
"46",6,0,0,1,1,1,0,1,1,0,1
"47",4,1,1,1,0,0,0,0,0,1,0
"48",4,1,0,0,1,0,0,0,1,1,0
"49",7,1,1,0,1,0,1,1,0,1,1
"50",6,1,1,0,0,1,1,0,1,1,0
"51",6,1,0,1,1,1,1,0,0,0,1
"52",5,0,0,1,0,1,0,0,1,1,1
"53",6,0,1,1,1,1,0,1,1,0,0
"54",4,1,0,0,0,0,1,0,1,1,0
"55",3,1,0,1,0,0,0,0,0,0,1
"56",6,1,1,1,0,1,0,0,1,0,1
"57",4,0,0,0,1,0,0,1,0,1,1
"58",4,0,1,0,0,1,0,0,1,0,1
"59",5,0,0,1,0,1,1,1,1,0,0
"60",5,1,0,0,0,0,1,1,1,0,1
"61",5,1,1,1,0,1,0,1,0,0,0
"62",7,1,1,1,1,0,1,1,0,0,1
"63",7,1,1,1,1,0,0,1,0,1,1
"64",4,1,0,1,0,0,1,0,1,0,0
"65",3,0,0,0,1,0,1,0,0,1,0
"66",3,0,1,0,0,0,1,0,0,0,1
"67",3,0,0,0,1,0,1,0,0,1,0
"68",5,0,1,0,1,1,0,0,0,1,1
"69",3,0,0,0,1,0,0,0,1,1,0
"70",3,0,0,0,0,1,0,0,0,1,1
"71",5,0,1,1,0,0,1,0,1,1,0
"72",6,1,0,0,0,1,0,1,1,1,1
"73",4,0,0,1,1,0,0,0,1,0,1
"74",7,1,0,1,1,0,1,1,1,1,0
"75",4,1,0,0,0,1,1,0,1,0,0
"76",5,1,0,1,0,1,1,0,1,0,0
"77",7,1,1,0,1,1,1,1,0,1,0
"78",6,1,0,1,1,1,1,0,1,0,0
"79",5,0,0,1,1,1,0,0,0,1,1
"80",5,0,1,1,0,0,1,1,1,0,0
"81",5,1,0,1,1,1,1,0,0,0,0
"82",9,1,0,1,1,1,1,1,1,1,1
"83",4,0,0,1,0,1,1,0,0,1,0
"84",7,1,1,1,1,1,1,0,1,0,0
"85",7,1,0,1,1,1,0,0,1,1,1
"86",6,1,0,1,1,1,0,0,1,1,0
"87",8,1,1,1,1,1,1,0,0,1,1
"88",6,1,1,1,0,1,0,1,0,1,0
"89",5,1,1,0,0,0,1,0,0,1,1
"90",6,1,0,1,0,1,0,0,1,1,1
"91",8,0,1,1,1,1,1,0,1,1,1
"92",6,0,0,1,0,1,0,1,1,1,1
"93",5,0,0,0,0,1,1,1,1,1,0
"94",6,1,0,0,1,0,1,0,1,1,1
"95",7,1,0,1,1,1,1,0,1,1,0
"96",3,0,1,0,0,1,0,1,0,0,0
"97",7,1,0,0,1,1,1,1,1,1,0
"98",4,0,0,1,1,1,0,0,0,0,1
"99",6,1,0,1,0,0,0,1,1,1,1
"100",4,0,0,0,1,1,0,0,0,1,1
