"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,0,1,1
"2",3,1,1,0,1,0
"3",1,0,0,0,0,1
"4",4,1,0,1,1,1
"5",2,0,1,0,1,0
"6",3,1,1,0,0,1
"7",2,0,0,1,1,0
"8",3,1,1,1,0,0
"9",2,0,0,1,0,1
"10",2,0,0,0,1,1
"11",5,1,1,1,1,1
"12",3,1,0,1,0,1
"13",3,0,1,1,0,1
"14",3,1,1,0,0,1
"15",4,1,1,0,1,1
"16",3,1,1,0,1,0
"17",4,1,1,1,0,1
"18",2,0,0,1,0,1
"19",4,1,0,1,1,1
"20",2,0,1,0,1,0
"21",2,0,0,1,1,0
"22",4,1,1,0,1,1
"23",1,0,0,1,0,0
"24",3,1,1,1,0,0
"25",3,1,0,1,0,1
"26",3,0,1,1,0,1
"27",2,0,0,1,1,0
"28",2,1,0,1,0,0
"29",4,1,1,1,0,1
"30",1,0,0,1,0,0
"31",2,0,1,1,0,0
"32",1,0,0,0,0,1
"33",2,0,1,0,0,1
"34",4,1,1,1,0,1
"35",1,0,1,0,0,0
"36",3,1,0,1,1,0
"37",2,1,0,0,0,1
"38",2,1,0,0,0,1
"39",3,1,1,0,1,0
"40",3,0,1,1,0,1
"41",2,1,0,0,0,1
"42",3,0,1,1,0,1
"43",3,1,0,1,0,1
"44",3,1,0,0,1,1
"45",2,1,1,0,0,0
"46",2,0,0,1,0,1
"47",3,1,1,1,0,0
"48",4,1,1,1,1,0
"49",2,1,0,0,0,1
"50",2,1,0,0,1,0
"51",4,1,0,1,1,1
"52",1,0,1,0,0,0
"53",3,0,1,1,0,1
"54",3,1,1,0,1,0
"55",3,1,1,1,0,0
"56",2,0,0,1,1,0
"57",5,1,1,1,1,1
"58",1,1,0,0,0,0
"59",3,1,0,1,1,0
"60",3,1,0,0,1,1
"61",2,1,1,0,0,0
"62",0,0,0,0,0,0
"63",3,0,1,1,0,1
"64",5,1,1,1,1,1
"65",1,0,0,1,0,0
"66",1,1,0,0,0,0
"67",4,1,1,1,1,0
"68",4,0,1,1,1,1
"69",3,0,1,1,0,1
"70",3,1,0,0,1,1
"71",3,1,0,1,1,0
"72",3,0,1,0,1,1
"73",3,1,0,0,1,1
"74",2,1,1,0,0,0
"75",1,0,1,0,0,0
"76",1,0,0,1,0,0
"77",4,0,1,1,1,1
"78",3,1,1,0,0,1
"79",2,0,0,1,1,0
"80",2,0,0,1,1,0
"81",1,0,0,1,0,0
"82",2,1,0,1,0,0
"83",5,1,1,1,1,1
"84",1,0,0,0,0,1
"85",4,1,0,1,1,1
"86",1,1,0,0,0,0
"87",4,1,1,0,1,1
"88",4,1,0,1,1,1
"89",1,0,0,0,0,1
"90",1,1,0,0,0,0
"91",4,1,1,1,1,0
"92",1,0,0,0,1,0
"93",2,0,1,0,0,1
"94",1,0,0,0,0,1
"95",0,0,0,0,0,0
"96",4,1,1,0,1,1
"97",2,0,1,1,0,0
"98",3,1,1,0,0,1
"99",2,0,1,0,1,0
"100",2,0,1,0,0,1
