"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,1,0,0,1,1,0,0,1,1,0
"2",5,0,0,1,0,1,0,1,1,1,0
"3",3,0,0,1,1,0,0,0,1,0,0
"4",8,0,1,1,1,1,0,1,1,1,1
"5",5,0,0,1,1,0,1,0,1,0,1
"6",2,0,1,0,0,0,0,0,0,1,0
"7",7,1,0,1,1,1,1,1,1,0,0
"8",7,1,1,1,0,1,1,1,0,1,0
"9",5,1,1,1,0,0,0,1,1,0,0
"10",5,1,0,0,1,1,0,0,1,0,1
"11",7,1,1,1,1,0,1,0,0,1,1
"12",5,1,0,1,0,1,0,1,1,0,0
"13",3,0,0,1,0,0,0,1,0,0,1
"14",4,0,1,0,1,0,1,0,1,0,0
"15",2,1,0,0,1,0,0,0,0,0,0
"16",5,0,1,0,1,0,1,1,0,0,1
"17",7,0,1,1,1,0,1,1,1,1,0
"18",5,1,0,0,1,0,1,0,1,1,0
"19",3,1,0,1,0,0,0,1,0,0,0
"20",5,1,1,0,1,0,0,1,0,0,1
"21",4,0,1,0,1,0,0,0,1,0,1
"22",7,1,0,1,1,1,1,1,1,0,0
"23",4,1,0,0,0,1,1,1,0,0,0
"24",3,1,1,0,0,0,0,0,0,1,0
"25",4,1,0,0,0,1,1,0,0,0,1
"26",5,0,0,1,1,0,0,1,0,1,1
"27",4,1,0,0,1,0,0,1,0,0,1
"28",4,0,0,0,1,1,1,1,0,0,0
"29",6,1,1,1,0,0,1,0,1,1,0
"30",2,0,1,0,0,0,1,0,0,0,0
"31",7,0,1,0,1,1,1,1,1,0,1
"32",6,1,1,1,0,1,0,0,1,1,0
"33",5,1,0,0,1,1,0,1,1,0,0
"34",6,1,0,0,1,1,0,1,0,1,1
"35",6,1,1,1,0,0,0,1,1,1,0
"36",6,0,0,1,1,0,1,1,0,1,1
"37",5,0,0,0,0,1,1,1,1,1,0
"38",5,1,1,0,0,0,0,1,1,0,1
"39",4,1,0,0,1,0,0,1,0,1,0
"40",6,0,1,1,1,0,1,0,1,1,0
"41",3,1,1,1,0,0,0,0,0,0,0
"42",4,1,1,0,1,0,0,0,0,1,0
"43",4,1,0,1,1,0,0,0,0,1,0
"44",7,1,0,1,1,0,1,0,1,1,1
"45",6,1,0,1,1,1,1,1,0,0,0
"46",6,0,0,1,1,1,0,1,1,0,1
"47",3,1,1,0,1,0,0,0,0,0,0
"48",5,0,1,0,1,0,1,0,0,1,1
"49",6,0,1,0,1,1,1,1,0,0,1
"50",6,0,1,1,1,0,0,1,1,0,1
"51",5,1,1,0,1,0,1,0,0,1,0
"52",4,1,0,1,0,0,0,0,1,0,1
"53",4,0,1,0,1,1,0,0,0,0,1
"54",4,0,0,1,1,0,1,0,0,0,1
"55",2,1,1,0,0,0,0,0,0,0,0
"56",2,0,0,0,0,0,0,1,1,0,0
"57",3,0,1,0,0,0,1,0,1,0,0
"58",7,1,1,0,1,1,0,0,1,1,1
"59",8,1,1,1,1,1,1,0,1,1,0
"60",3,0,0,0,0,1,1,0,1,0,0
"61",4,0,0,1,0,0,1,0,1,0,1
"62",5,0,1,0,0,0,0,1,1,1,1
"63",5,1,1,1,0,0,0,1,1,0,0
"64",5,0,0,1,1,1,1,0,0,1,0
"65",9,1,1,1,1,0,1,1,1,1,1
"66",8,1,1,1,1,1,0,1,1,1,0
"67",6,1,1,0,1,0,1,0,0,1,1
"68",4,0,0,1,0,0,1,1,0,1,0
"69",5,1,0,0,1,0,1,0,1,0,1
"70",5,1,0,1,0,0,1,0,1,0,1
"71",5,1,0,0,0,1,1,0,0,1,1
"72",3,1,0,1,0,0,0,0,1,0,0
"73",8,1,0,1,1,1,0,1,1,1,1
"74",6,0,1,1,0,1,0,1,0,1,1
"75",3,0,1,0,0,1,0,0,0,1,0
"76",4,1,1,0,1,0,0,0,1,0,0
"77",4,1,0,0,0,0,0,1,1,0,1
"78",7,1,1,0,1,1,0,1,1,0,1
"79",7,0,1,0,1,1,0,1,1,1,1
"80",4,0,1,0,0,0,1,1,0,0,1
"81",6,1,1,1,0,1,0,1,0,0,1
"82",4,0,0,1,0,1,1,0,0,0,1
"83",2,0,0,1,0,0,0,0,1,0,0
"84",5,0,0,1,1,1,1,0,0,1,0
"85",4,1,1,0,1,0,0,0,0,0,1
"86",5,1,0,0,1,1,1,0,0,0,1
"87",3,1,0,0,0,0,1,1,0,0,0
"88",8,1,1,1,1,0,1,0,1,1,1
"89",5,0,1,0,0,1,1,1,0,0,1
"90",6,0,1,0,1,1,1,1,1,0,0
"91",8,1,1,1,0,0,1,1,1,1,1
"92",6,1,1,0,1,1,0,0,0,1,1
"93",5,1,1,0,0,0,0,1,1,0,1
"94",5,0,0,1,1,0,1,0,1,1,0
"95",3,1,0,0,1,0,0,0,1,0,0
"96",6,0,1,1,0,0,1,1,1,0,1
"97",2,0,1,0,0,0,0,1,0,0,0
"98",6,1,0,1,0,1,1,1,0,1,0
"99",3,0,0,0,0,1,1,0,0,0,1
"100",7,1,1,1,1,0,1,0,0,1,1
