"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,1,0
"2",2,1,0,0,0,1
"3",3,1,1,0,1,0
"4",2,1,0,1,0,0
"5",3,0,1,1,0,1
"6",4,0,1,1,1,1
"7",2,1,0,0,0,1
"8",3,0,0,1,1,1
"9",4,1,0,1,1,1
"10",4,1,1,0,1,1
"11",1,0,1,0,0,0
"12",3,0,1,1,0,1
"13",3,0,1,1,0,1
"14",4,0,1,1,1,1
"15",3,0,1,1,0,1
"16",2,0,0,1,1,0
"17",1,0,0,1,0,0
"18",2,0,0,0,1,1
"19",2,0,0,1,1,0
"20",4,1,1,1,0,1
"21",3,0,1,1,1,0
"22",4,1,1,0,1,1
"23",5,1,1,1,1,1
"24",3,0,0,1,1,1
"25",3,1,0,0,1,1
"26",1,1,0,0,0,0
"27",4,1,1,0,1,1
"28",3,0,1,1,0,1
"29",2,1,1,0,0,0
"30",3,1,1,1,0,0
"31",3,0,1,0,1,1
"32",3,0,0,1,1,1
"33",3,1,0,1,1,0
"34",4,1,0,1,1,1
"35",3,0,1,1,0,1
"36",3,1,1,1,0,0
"37",2,0,1,0,1,0
"38",0,0,0,0,0,0
"39",4,1,0,1,1,1
"40",3,1,1,1,0,0
"41",4,1,0,1,1,1
"42",1,0,0,1,0,0
"43",3,1,0,1,0,1
"44",1,1,0,0,0,0
"45",4,1,1,1,1,0
"46",1,1,0,0,0,0
"47",0,0,0,0,0,0
"48",1,0,1,0,0,0
"49",2,0,0,0,1,1
"50",3,1,1,0,1,0
"51",3,1,0,1,0,1
"52",2,0,1,0,0,1
"53",3,0,1,1,0,1
"54",3,1,1,1,0,0
"55",3,1,1,0,0,1
"56",2,0,1,0,0,1
"57",2,1,0,0,1,0
"58",3,0,1,0,1,1
"59",1,0,0,1,0,0
"60",0,0,0,0,0,0
"61",2,0,0,1,1,0
"62",4,1,1,0,1,1
"63",4,0,1,1,1,1
"64",3,0,1,1,1,0
"65",1,1,0,0,0,0
"66",1,0,0,0,0,1
"67",1,1,0,0,0,0
"68",2,0,0,1,0,1
"69",3,0,1,1,1,0
"70",3,1,1,0,0,1
"71",3,0,0,1,1,1
"72",3,1,1,0,1,0
"73",1,0,0,0,1,0
"74",3,1,0,1,0,1
"75",4,1,1,1,0,1
"76",1,0,0,0,1,0
"77",4,0,1,1,1,1
"78",2,0,1,1,0,0
"79",3,1,1,0,0,1
"80",4,1,1,1,1,0
"81",2,0,1,1,0,0
"82",2,0,0,1,0,1
"83",3,1,0,1,1,0
"84",2,0,1,0,1,0
"85",1,0,0,0,1,0
"86",3,0,0,1,1,1
"87",4,1,1,1,0,1
"88",1,1,0,0,0,0
"89",3,0,1,1,1,0
"90",3,1,0,1,0,1
"91",4,1,1,1,1,0
"92",2,0,1,1,0,0
"93",2,1,0,1,0,0
"94",2,0,0,1,0,1
"95",3,0,1,1,0,1
"96",4,1,0,1,1,1
"97",2,0,1,0,1,0
"98",2,1,0,0,1,0
"99",4,1,1,0,1,1
"100",2,0,0,1,1,0
