"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",14,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1
"2",12,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
"3",11,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1
"4",9,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
"5",9,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0
"6",9,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
"7",7,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1
"8",7,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
"9",13,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0
"10",10,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0
"11",10,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1
"12",8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0
"13",9,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
"14",9,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
"15",14,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1
"16",8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1
"17",6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"18",11,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
"19",9,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1
"20",9,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
"21",14,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0
"22",10,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1
"23",6,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
"24",8,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
"25",10,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1
"26",7,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
