"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",0,0,0,0,0,0
"2",2,1,0,0,1,0
"3",3,1,0,1,1,0
"4",4,0,1,1,1,1
"5",3,0,1,0,1,1
"6",3,0,1,1,0,1
"7",3,0,1,1,0,1
"8",3,1,1,0,1,0
"9",3,1,0,0,1,1
"10",4,1,0,1,1,1
"11",1,0,0,0,1,0
"12",4,1,0,1,1,1
"13",2,0,1,0,1,0
"14",5,1,1,1,1,1
"15",2,0,0,1,1,0
"16",2,0,1,1,0,0
"17",2,0,0,1,1,0
"18",3,1,1,0,0,1
"19",1,0,1,0,0,0
"20",3,0,0,1,1,1
"21",3,0,1,1,1,0
"22",3,0,1,0,1,1
"23",4,1,1,1,0,1
"24",3,0,1,0,1,1
"25",2,0,1,0,0,1
"26",2,0,1,1,0,0
"27",4,0,1,1,1,1
"28",2,0,0,1,0,1
"29",0,0,0,0,0,0
"30",2,0,0,1,0,1
"31",2,0,0,1,1,0
"32",3,0,0,1,1,1
"33",2,0,0,1,1,0
"34",3,1,0,0,1,1
"35",4,1,1,0,1,1
"36",2,1,1,0,0,0
"37",4,1,1,1,1,0
"38",3,1,1,0,1,0
"39",4,0,1,1,1,1
"40",3,1,0,0,1,1
"41",4,1,1,1,1,0
"42",2,1,0,1,0,0
"43",4,1,1,1,1,0
"44",2,1,1,0,0,0
"45",2,0,1,1,0,0
"46",3,0,1,0,1,1
"47",2,0,0,0,1,1
"48",1,0,0,0,0,1
"49",3,0,1,1,0,1
"50",2,0,1,1,0,0
"51",2,1,0,0,0,1
"52",3,0,1,1,1,0
"53",3,0,1,1,0,1
"54",2,0,0,0,1,1
"55",3,0,1,0,1,1
"56",4,0,1,1,1,1
"57",3,1,0,1,0,1
"58",3,0,1,1,0,1
"59",1,0,1,0,0,0
"60",1,0,0,0,1,0
"61",1,0,0,0,0,1
"62",1,0,0,1,0,0
"63",2,1,0,0,1,0
"64",3,0,1,1,0,1
"65",3,1,0,1,1,0
"66",2,1,0,1,0,0
"67",3,1,1,1,0,0
"68",4,1,1,0,1,1
"69",2,0,0,0,1,1
"70",4,1,1,1,0,1
"71",1,0,0,0,1,0
"72",3,1,0,0,1,1
"73",3,0,1,1,0,1
"74",2,0,1,1,0,0
"75",2,0,1,1,0,0
"76",4,1,1,1,0,1
"77",4,1,1,0,1,1
"78",2,1,1,0,0,0
"79",2,0,0,0,1,1
"80",3,1,1,1,0,0
"81",3,1,0,0,1,1
"82",2,0,1,1,0,0
"83",1,0,0,0,0,1
"84",3,1,1,1,0,0
"85",4,1,1,1,0,1
"86",4,1,1,0,1,1
"87",2,0,1,1,0,0
"88",4,1,0,1,1,1
"89",3,1,0,1,0,1
"90",4,1,1,1,1,0
"91",1,0,0,1,0,0
"92",2,1,0,0,0,1
"93",3,1,0,0,1,1
"94",3,1,0,1,1,0
"95",3,1,1,0,0,1
"96",1,0,0,1,0,0
"97",3,0,1,1,0,1
"98",4,0,1,1,1,1
"99",1,0,1,0,0,0
"100",1,0,0,0,1,0
