"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0
"2",8,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0
"3",7,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"4",8,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0
"5",12,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1
"6",7,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"7",11,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0
"8",12,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1
"9",13,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
"10",12,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1
"11",7,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
"12",12,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0
"13",12,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
"14",11,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0
"15",8,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0
"16",11,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1
"17",6,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"18",12,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"19",7,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"20",12,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0
"21",16,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1
"22",11,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
"23",5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
"24",9,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
"25",14,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1
"26",12,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1
"27",10,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1
"28",10,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0
"29",14,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"30",12,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1
"31",7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
"32",10,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1
"33",10,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1
"34",8,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
"35",11,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1
"36",8,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0
"37",14,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1
"38",11,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0
"39",9,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1
"40",8,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1
"41",11,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
"42",13,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1
"43",8,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0
"44",8,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"45",10,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1
"46",11,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1
"47",6,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"48",13,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1
"49",6,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
