"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,0,1,1,1
"2",4,0,1,1,1,1
"3",3,1,0,0,1,1
"4",5,1,1,1,1,1
"5",1,0,0,1,0,0
"6",2,1,1,0,0,0
"7",3,1,0,1,1,0
"8",2,0,0,1,1,0
"9",4,0,1,1,1,1
"10",2,0,0,1,1,0
"11",1,0,0,1,0,0
"12",3,1,1,1,0,0
"13",2,1,0,0,1,0
"14",0,0,0,0,0,0
"15",2,1,0,1,0,0
"16",4,1,1,1,0,1
"17",2,0,1,0,0,1
"18",5,1,1,1,1,1
"19",3,0,0,1,1,1
"20",3,1,0,1,0,1
"21",3,0,0,1,1,1
"22",1,0,0,0,0,1
"23",3,1,0,0,1,1
"24",2,0,0,1,0,1
"25",3,0,1,0,1,1
"26",3,1,1,1,0,0
"27",1,1,0,0,0,0
"28",3,1,0,1,1,0
"29",3,1,1,0,0,1
"30",1,0,0,0,0,1
"31",2,0,0,0,1,1
"32",3,1,0,1,0,1
"33",3,1,1,0,1,0
"34",2,0,1,0,0,1
"35",2,1,0,0,1,0
"36",3,0,1,0,1,1
"37",2,1,0,0,0,1
"38",3,0,1,0,1,1
"39",3,0,1,1,0,1
"40",1,0,1,0,0,0
"41",1,0,0,1,0,0
"42",1,0,0,0,1,0
"43",2,1,0,0,0,1
"44",2,0,0,1,0,1
"45",1,0,1,0,0,0
"46",3,1,0,1,0,1
"47",2,1,0,1,0,0
"48",2,0,1,1,0,0
"49",2,0,0,1,1,0
"50",3,1,1,1,0,0
"51",3,1,0,1,0,1
"52",2,0,0,0,1,1
"53",2,1,0,1,0,0
"54",3,0,0,1,1,1
"55",1,0,0,0,1,0
"56",1,0,0,0,1,0
"57",2,0,0,1,1,0
"58",1,0,0,1,0,0
"59",4,1,1,1,0,1
"60",5,1,1,1,1,1
"61",1,1,0,0,0,0
"62",4,1,1,1,0,1
"63",2,0,1,1,0,0
"64",2,1,0,1,0,0
"65",4,0,1,1,1,1
"66",2,1,1,0,0,0
"67",3,0,1,0,1,1
"68",5,1,1,1,1,1
"69",3,1,1,0,0,1
"70",3,0,1,1,1,0
"71",3,1,0,1,0,1
"72",2,0,1,1,0,0
"73",3,1,0,0,1,1
"74",4,1,1,1,1,0
"75",3,1,1,0,1,0
"76",3,1,0,1,1,0
"77",2,1,0,0,0,1
"78",4,1,1,0,1,1
"79",4,1,0,1,1,1
"80",2,1,1,0,0,0
"81",1,0,0,0,0,1
"82",2,0,0,1,0,1
"83",1,0,0,1,0,0
"84",2,1,0,0,0,1
"85",4,1,1,0,1,1
"86",3,0,1,1,1,0
"87",2,0,1,0,1,0
"88",3,0,0,1,1,1
"89",1,0,0,0,1,0
"90",2,0,0,0,1,1
"91",5,1,1,1,1,1
"92",4,0,1,1,1,1
"93",1,1,0,0,0,0
"94",0,0,0,0,0,0
"95",4,1,1,0,1,1
"96",2,0,0,0,1,1
"97",1,0,1,0,0,0
"98",2,1,0,0,1,0
"99",2,1,0,0,0,1
"100",3,0,1,0,1,1
