"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,0,1,1
"2",2,1,0,0,0,1
"3",2,1,0,1,0,0
"4",2,1,0,1,0,0
"5",2,0,0,1,0,1
"6",4,1,1,0,1,1
"7",1,0,0,0,0,1
"8",3,1,1,1,0,0
"9",2,1,0,1,0,0
"10",2,1,1,0,0,0
"11",4,1,1,0,1,1
"12",4,0,1,1,1,1
"13",2,1,0,1,0,0
"14",4,1,1,1,1,0
"15",2,0,0,0,1,1
"16",4,1,1,1,1,0
"17",3,0,1,1,0,1
"18",4,0,1,1,1,1
"19",2,0,0,1,0,1
"20",3,0,1,0,1,1
"21",0,0,0,0,0,0
"22",3,0,1,1,1,0
"23",4,0,1,1,1,1
"24",2,0,0,1,0,1
"25",1,1,0,0,0,0
"26",3,0,0,1,1,1
"27",1,0,0,0,0,1
"28",4,0,1,1,1,1
"29",2,1,0,1,0,0
"30",3,0,1,1,1,0
"31",2,1,1,0,0,0
"32",1,0,1,0,0,0
"33",4,1,1,1,1,0
"34",5,1,1,1,1,1
"35",3,1,0,0,1,1
"36",2,0,0,1,0,1
"37",3,1,0,0,1,1
"38",3,1,0,1,0,1
"39",0,0,0,0,0,0
"40",4,0,1,1,1,1
"41",4,1,1,1,0,1
"42",1,0,0,0,0,1
"43",3,0,0,1,1,1
"44",4,1,1,1,1,0
"45",3,1,0,0,1,1
"46",5,1,1,1,1,1
"47",3,1,0,1,0,1
"48",1,1,0,0,0,0
"49",3,1,1,0,1,0
"50",3,1,0,0,1,1
