"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0
"2",14,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1
"3",9,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
"4",6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"5",6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"6",8,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1
"7",8,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
"8",9,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0
"9",10,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1
"10",9,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
"11",9,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1
"12",7,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"13",10,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0
"14",7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
"15",12,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
"16",13,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0
"17",7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
"18",8,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1
"19",12,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0
"20",12,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
"21",9,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1
"22",11,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
"23",11,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0
"24",10,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0
"25",8,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
"26",6,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
"27",6,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"28",11,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1
"29",9,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
"30",9,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
"31",11,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1
"32",13,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1
"33",11,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1
"34",14,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
"35",7,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
"36",11,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1
"37",12,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1
"38",11,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1
"39",10,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1
"40",11,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0
"41",8,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0
"42",11,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
"43",11,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
"44",11,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1
"45",11,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0
"46",10,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0
"47",9,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0
"48",12,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1
"49",8,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
"50",10,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0
