"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",5,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2",4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"3",5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5",4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"6",6,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7",4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8",5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",6,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"10",2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
