"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,0,1,1,0,0,0,1,1,1
"2",3,0,0,0,1,0,0,1,0,1,0
"3",5,1,1,0,1,0,0,1,0,0,1
"4",6,1,1,0,1,0,1,1,0,1,0
"5",4,1,0,0,0,1,1,0,0,1,0
"6",4,1,0,0,1,0,0,1,0,1,0
"7",4,1,0,1,0,1,1,0,0,0,0
"8",5,1,1,1,0,1,0,0,1,0,0
"9",4,0,0,1,0,1,0,0,1,1,0
"10",5,0,0,1,1,0,1,1,0,1,0
"11",8,0,1,1,1,1,1,1,0,1,1
"12",5,1,0,1,1,0,0,0,0,1,1
"13",6,0,1,1,0,1,1,0,0,1,1
"14",4,1,0,0,1,0,0,0,1,0,1
"15",4,0,1,0,0,1,0,0,1,0,1
"16",6,1,1,1,0,0,0,1,0,1,1
"17",3,0,0,0,0,0,0,1,1,0,1
"18",3,0,1,1,0,1,0,0,0,0,0
"19",5,0,1,0,0,1,0,1,0,1,1
"20",5,0,0,0,1,1,1,0,1,1,0
