"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,1,0,0,0
"2",3,1,1,0,1,0
"3",3,0,1,1,0,1
"4",2,1,0,0,1,0
"5",4,1,0,1,1,1
"6",3,0,1,1,0,1
"7",1,0,0,1,0,0
"8",3,0,1,1,1,0
"9",3,1,0,0,1,1
"10",4,1,1,0,1,1
"11",1,0,1,0,0,0
"12",3,0,1,0,1,1
"13",3,1,0,1,0,1
"14",2,0,1,0,1,0
"15",3,0,0,1,1,1
"16",2,0,0,1,0,1
"17",2,0,1,0,1,0
"18",3,0,1,1,1,0
"19",1,0,0,0,1,0
"20",1,0,0,1,0,0
"21",2,0,1,0,0,1
"22",2,0,0,1,0,1
"23",4,0,1,1,1,1
"24",4,1,1,0,1,1
"25",1,0,0,0,1,0
"26",5,1,1,1,1,1
"27",1,0,0,0,1,0
"28",2,1,0,1,0,0
"29",3,1,1,0,0,1
"30",4,1,1,0,1,1
"31",2,0,1,0,1,0
"32",3,0,1,1,1,0
"33",2,0,0,1,1,0
"34",3,1,0,1,1,0
"35",2,0,1,0,1,0
"36",2,0,0,0,1,1
"37",1,0,1,0,0,0
"38",1,0,0,0,0,1
"39",3,1,0,0,1,1
"40",3,0,1,1,0,1
"41",2,0,1,0,0,1
"42",1,0,0,0,0,1
"43",2,0,1,0,0,1
"44",4,1,1,0,1,1
"45",1,0,0,0,1,0
"46",4,1,0,1,1,1
"47",2,1,0,1,0,0
"48",2,0,0,1,1,0
"49",3,0,1,1,1,0
"50",4,1,1,1,1,0
"51",4,1,0,1,1,1
"52",3,1,1,1,0,0
"53",3,1,0,1,0,1
"54",2,0,1,0,1,0
"55",2,0,1,0,1,0
"56",2,1,0,0,1,0
"57",3,1,1,0,1,0
"58",1,0,0,0,0,1
"59",4,0,1,1,1,1
"60",1,0,1,0,0,0
"61",2,1,0,0,0,1
"62",3,0,1,1,1,0
"63",2,0,0,0,1,1
"64",3,0,1,0,1,1
"65",2,0,1,0,0,1
"66",1,0,0,0,1,0
"67",2,0,1,0,1,0
"68",4,1,1,1,0,1
"69",3,0,1,1,0,1
"70",2,1,0,0,1,0
"71",3,1,0,1,1,0
"72",4,1,1,1,1,0
"73",2,1,1,0,0,0
"74",3,0,0,1,1,1
"75",3,1,1,0,0,1
"76",1,1,0,0,0,0
"77",1,1,0,0,0,0
"78",4,1,1,1,0,1
"79",2,0,1,0,1,0
"80",2,1,0,0,1,0
"81",0,0,0,0,0,0
"82",3,0,1,1,0,1
"83",2,1,0,1,0,0
"84",2,0,0,1,1,0
"85",2,1,1,0,0,0
"86",1,1,0,0,0,0
"87",1,0,1,0,0,0
"88",2,0,0,1,1,0
"89",2,0,1,0,0,1
"90",3,1,0,0,1,1
"91",2,1,0,0,0,1
"92",1,0,1,0,0,0
"93",2,1,0,0,1,0
"94",3,0,0,1,1,1
"95",1,0,0,0,1,0
"96",0,0,0,0,0,0
"97",3,1,1,0,1,0
"98",0,0,0,0,0,0
"99",3,0,1,1,1,0
"100",1,1,0,0,0,0
