"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",2,0,1,0,0,1,0,0,0,0,0
"2",1,0,0,1,0,0,0,0,0,0,0
"3",4,1,0,1,1,1,0,0,0,0,0
"4",3,1,0,1,0,1,0,0,0,0,0
"5",2,0,0,1,0,1,0,0,0,0,0
"6",3,0,0,1,1,1,0,0,0,0,0
"7",4,1,1,0,1,1,0,0,0,0,0
"8",1,0,0,0,0,1,0,0,0,0,0
"9",3,1,0,1,1,0,0,0,0,0,0
"10",2,0,0,1,0,1,0,0,0,0,0
"11",2,0,0,1,1,0,0,0,0,0,0
"12",1,0,0,0,0,1,0,0,0,0,0
"13",4,1,0,1,1,1,0,0,0,0,0
"14",1,0,0,1,0,0,0,0,0,0,0
"15",3,1,1,1,0,0,0,0,0,0,0
"16",2,1,1,0,0,0,0,0,0,0,0
"17",1,0,1,0,0,0,0,0,0,0,0
"18",3,0,1,1,0,1,0,0,0,0,0
"19",3,1,1,0,1,0,0,0,0,0,0
"20",1,0,0,0,1,0,0,0,0,0,0
"21",4,0,1,1,1,1,0,0,0,0,0
"22",1,1,0,0,0,0,0,0,0,0,0
"23",2,0,1,1,0,0,0,0,0,0,0
"24",4,1,1,1,0,1,0,0,0,0,0
"25",2,1,0,0,1,0,0,0,0,0,0
"26",3,0,1,1,0,1,0,0,0,0,0
"27",3,1,0,1,0,1,0,0,0,0,0
"28",2,0,1,0,1,0,0,0,0,0,0
"29",5,1,1,1,1,1,0,0,0,0,0
"30",4,1,1,0,1,1,0,0,0,0,0
"31",4,1,1,1,0,1,0,0,0,0,0
"32",4,1,0,1,1,1,0,0,0,0,0
"33",2,0,0,1,0,1,0,0,0,0,0
"34",1,0,0,0,1,0,0,0,0,0,0
"35",3,1,0,1,1,0,0,0,0,0,0
"36",2,0,0,0,1,1,0,0,0,0,0
"37",2,1,0,0,1,0,0,0,0,0,0
"38",2,1,0,0,1,0,0,0,0,0,0
"39",4,1,1,1,0,1,0,0,0,0,0
"40",3,1,0,1,0,1,0,0,0,0,0
"41",2,1,0,1,0,0,0,0,0,0,0
"42",3,1,0,1,1,0,0,0,0,0,0
"43",2,0,1,0,1,0,0,0,0,0,0
"44",2,0,0,1,0,1,0,0,0,0,0
"45",2,1,1,0,0,0,0,0,0,0,0
"46",3,0,1,1,0,1,0,0,0,0,0
"47",1,0,0,0,0,1,0,0,0,0,0
"48",2,0,0,1,1,0,0,0,0,0,0
"49",3,0,1,0,1,1,0,0,0,0,0
"50",2,0,0,1,1,0,0,0,0,0,0
"51",4,1,0,1,1,1,0,0,0,0,0
"52",2,0,1,0,0,1,0,0,0,0,0
"53",3,1,0,0,1,1,0,0,0,0,0
"54",3,0,1,0,1,1,0,0,0,0,0
"55",1,0,0,1,0,0,0,0,0,0,0
"56",3,1,0,1,1,0,0,0,0,0,0
"57",3,1,1,0,1,0,0,0,0,0,0
"58",1,0,1,0,0,0,0,0,0,0,0
"59",2,1,0,0,0,1,0,0,0,0,0
"60",2,0,1,0,0,1,0,0,0,0,0
"61",2,1,0,0,1,0,0,0,0,0,0
"62",4,1,0,1,1,1,0,0,0,0,0
"63",2,0,1,1,0,0,0,0,0,0,0
"64",3,0,0,1,1,1,0,0,0,0,0
"65",2,1,0,0,1,0,0,0,0,0,0
"66",3,0,1,1,0,1,0,0,0,0,0
"67",1,0,1,0,0,0,0,0,0,0,0
"68",1,0,0,0,0,1,0,0,0,0,0
"69",0,0,0,0,0,0,0,0,0,0,0
"70",2,0,0,0,1,1,0,0,0,0,0
"71",4,1,1,1,0,1,0,0,0,0,0
"72",2,0,1,1,0,0,0,0,0,0,0
"73",2,0,1,1,0,0,0,0,0,0,0
"74",1,0,0,0,1,0,0,0,0,0,0
"75",3,1,0,1,0,1,0,0,0,0,0
"76",0,0,0,0,0,0,0,0,0,0,0
"77",3,0,1,1,1,0,0,0,0,0,0
"78",2,0,0,1,0,1,0,0,0,0,0
"79",3,1,1,0,1,0,0,0,0,0,0
"80",1,0,0,0,0,1,0,0,0,0,0
"81",4,1,1,0,1,1,0,0,0,0,0
"82",4,1,1,1,0,1,0,0,0,0,0
"83",2,0,1,0,0,1,0,0,0,0,0
"84",1,0,1,0,0,0,0,0,0,0,0
"85",2,1,1,0,0,0,0,0,0,0,0
"86",2,0,0,0,1,1,0,0,0,0,0
"87",2,1,1,0,0,0,0,0,0,0,0
"88",4,1,1,1,0,1,0,0,0,0,0
"89",3,1,0,0,1,1,0,0,0,0,0
"90",1,0,0,0,1,0,0,0,0,0,0
"91",5,1,1,1,1,1,0,0,0,0,0
"92",3,1,0,0,1,1,0,0,0,0,0
"93",0,0,0,0,0,0,0,0,0,0,0
"94",1,0,0,0,0,1,0,0,0,0,0
"95",4,1,0,1,1,1,0,0,0,0,0
"96",1,0,0,1,0,0,0,0,0,0,0
"97",2,1,1,0,0,0,0,0,0,0,0
"98",3,0,1,0,1,1,0,0,0,0,0
"99",3,1,1,0,0,1,0,0,0,0,0
"100",2,1,0,0,1,0,0,0,0,0,0
