"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,0,1,1
"2",2,0,0,0,1,1
"3",3,1,1,1,0,0
"4",2,1,0,0,0,1
"5",5,1,1,1,1,1
"6",4,1,1,1,0,1
"7",2,0,0,1,0,1
"8",2,0,1,0,0,1
"9",4,1,1,1,1,0
"10",3,0,1,0,1,1
"11",4,0,1,1,1,1
"12",4,1,1,1,0,1
"13",4,1,1,1,0,1
"14",5,1,1,1,1,1
"15",0,0,0,0,0,0
"16",3,1,0,0,1,1
"17",0,0,0,0,0,0
"18",3,0,1,1,0,1
"19",3,1,1,0,0,1
"20",4,1,0,1,1,1
"21",2,0,0,0,1,1
"22",0,0,0,0,0,0
"23",2,0,1,1,0,0
"24",3,0,1,1,1,0
"25",4,1,1,1,1,0
"26",3,1,0,0,1,1
"27",4,1,1,0,1,1
"28",2,0,1,0,0,1
"29",2,0,1,0,1,0
"30",3,0,1,1,1,0
"31",3,0,1,0,1,1
"32",2,1,0,0,0,1
"33",3,1,1,0,1,0
"34",2,0,1,0,1,0
"35",3,1,1,1,0,0
"36",3,1,0,0,1,1
"37",2,0,1,0,1,0
"38",1,0,0,0,1,0
"39",2,0,1,0,0,1
"40",3,0,1,0,1,1
"41",1,0,0,0,1,0
"42",2,1,0,0,1,0
"43",1,0,0,1,0,0
"44",2,0,1,0,1,0
"45",3,1,1,0,1,0
"46",4,1,1,0,1,1
"47",1,0,0,0,0,1
"48",2,0,1,1,0,0
"49",3,1,0,0,1,1
"50",2,0,1,0,1,0
