"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,1,0,0
"2",3,1,1,0,1,0
"3",3,1,0,0,1,1
"4",2,0,0,1,0,1
"5",4,1,1,1,0,1
"6",3,0,1,1,0,1
"7",3,1,0,1,1,0
"8",4,1,1,1,0,1
"9",1,0,0,0,0,1
"10",2,0,0,1,1,0
"11",0,0,0,0,0,0
"12",4,0,1,1,1,1
"13",5,1,1,1,1,1
"14",3,0,1,0,1,1
"15",2,0,0,0,1,1
"16",3,1,0,1,1,0
"17",2,1,1,0,0,0
"18",3,0,1,1,1,0
"19",2,0,0,0,1,1
"20",5,1,1,1,1,1
"21",2,0,1,0,0,1
"22",4,1,0,1,1,1
"23",0,0,0,0,0,0
"24",2,0,0,1,0,1
"25",2,0,0,1,1,0
"26",3,1,0,1,0,1
"27",2,0,0,1,1,0
"28",2,0,1,0,1,0
"29",4,1,1,1,0,1
"30",4,1,1,1,0,1
"31",2,0,0,0,1,1
"32",1,0,0,0,0,1
"33",0,0,0,0,0,0
"34",3,1,1,1,0,0
"35",3,0,0,1,1,1
"36",5,1,1,1,1,1
"37",4,1,1,1,0,1
"38",3,0,0,1,1,1
"39",1,1,0,0,0,0
"40",3,0,0,1,1,1
"41",3,0,0,1,1,1
"42",3,1,1,0,0,1
"43",3,0,1,1,1,0
"44",2,0,0,1,0,1
"45",3,0,1,1,1,0
"46",2,0,1,1,0,0
"47",3,0,1,1,0,1
"48",1,0,0,0,1,0
"49",3,0,1,1,1,0
"50",2,1,0,0,0,1
