"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0
"2",9,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0
"3",11,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0
"4",12,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1
"5",10,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1
"6",11,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0
"7",12,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1
"8",7,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"9",7,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0
"10",11,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0
"11",7,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
"12",11,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0
"13",9,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0
"14",11,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
"15",14,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
"16",8,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0
"17",11,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0
"18",13,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1
"19",13,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0
"20",10,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
"21",5,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"22",7,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
"23",10,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1
"24",13,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
"25",10,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1
"26",8,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
"27",9,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1
"28",12,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
"29",7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
"30",13,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1
"31",9,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1
"32",10,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0
"33",9,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1
"34",10,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0
"35",11,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0
"36",10,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0
"37",5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"38",8,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0
"39",12,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1
"40",9,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1
"41",8,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
"42",10,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1
"43",6,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
"44",11,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1
"45",10,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0
"46",11,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0
"47",8,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
"48",9,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
"49",10,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1
"50",11,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1
