"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,0,0,1
"2",4,1,1,0,1,1
"3",2,0,1,1,0,0
"4",1,0,0,0,1,0
"5",2,1,0,0,0,1
"6",3,0,0,1,1,1
"7",2,1,0,0,1,0
"8",2,1,0,1,0,0
"9",4,1,1,0,1,1
"10",3,1,0,1,0,1
"11",1,1,0,0,0,0
"12",5,1,1,1,1,1
"13",5,1,1,1,1,1
"14",3,0,1,1,1,0
"15",2,0,0,1,0,1
"16",1,0,0,0,1,0
"17",2,1,0,0,1,0
"18",4,1,1,1,0,1
"19",2,0,0,1,1,0
"20",2,1,0,1,0,0
"21",3,1,0,0,1,1
"22",1,0,0,0,0,1
"23",4,1,0,1,1,1
"24",4,1,1,1,1,0
"25",2,1,0,0,1,0
"26",4,0,1,1,1,1
"27",3,1,1,0,1,0
"28",4,1,1,0,1,1
"29",0,0,0,0,0,0
"30",2,0,1,0,1,0
"31",4,1,1,1,0,1
"32",0,0,0,0,0,0
"33",3,0,0,1,1,1
"34",2,0,0,1,0,1
"35",3,1,0,1,1,0
"36",2,1,0,0,0,1
"37",3,1,0,0,1,1
"38",4,0,1,1,1,1
"39",1,0,1,0,0,0
"40",3,1,0,0,1,1
"41",2,0,1,1,0,0
"42",1,1,0,0,0,0
"43",2,1,1,0,0,0
"44",2,1,0,1,0,0
"45",3,1,1,0,0,1
"46",3,0,1,1,1,0
"47",3,1,0,0,1,1
"48",1,0,1,0,0,0
"49",3,0,1,1,0,1
"50",4,1,1,1,1,0
