"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,0,0,0,1,0,0,0,0,1,1
"2",8,1,1,0,1,1,1,1,1,1,0
"3",5,0,1,1,1,0,0,1,0,1,0
"4",4,1,1,0,1,1,0,0,0,0,0
"5",4,0,0,0,0,1,0,0,1,1,1
"6",6,1,1,1,0,1,1,0,1,0,0
"7",5,1,1,0,0,1,0,1,0,0,1
"8",4,0,1,0,1,0,0,0,0,1,1
"9",6,0,1,0,0,1,1,1,1,0,1
"10",3,0,0,0,0,0,1,1,0,1,0
"11",3,0,0,1,0,1,0,0,0,0,1
"12",6,1,1,1,1,1,1,0,0,0,0
"13",7,1,1,0,1,0,1,1,1,1,0
"14",2,1,0,0,1,0,0,0,0,0,0
"15",5,0,1,0,1,1,0,0,1,1,0
"16",4,0,1,1,1,0,0,0,0,1,0
"17",4,1,0,1,0,0,0,0,0,1,1
"18",2,0,0,0,1,0,0,0,0,1,0
"19",5,0,1,0,1,1,0,1,0,0,1
"20",5,1,0,0,0,0,1,0,1,1,1
