"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,1,1,0
"2",2,0,0,0,1,1
"3",2,0,1,0,0,1
"4",3,1,0,1,1,0
"5",1,0,0,1,0,0
"6",4,1,0,1,1,1
"7",1,1,0,0,0,0
"8",3,1,1,0,0,1
"9",3,1,1,0,0,1
"10",4,0,1,1,1,1
"11",3,1,1,0,0,1
"12",1,0,0,0,0,1
"13",2,0,0,0,1,1
"14",2,0,0,1,0,1
"15",1,0,1,0,0,0
"16",2,1,0,0,0,1
"17",4,0,1,1,1,1
"18",3,0,0,1,1,1
"19",1,0,1,0,0,0
"20",1,0,0,0,1,0
"21",3,0,1,1,1,0
"22",2,0,0,1,0,1
"23",1,0,1,0,0,0
"24",3,1,1,1,0,0
"25",3,0,1,1,0,1
"26",0,0,0,0,0,0
"27",3,1,1,1,0,0
"28",3,0,0,1,1,1
"29",4,1,0,1,1,1
"30",2,0,1,1,0,0
"31",3,1,1,1,0,0
"32",1,0,0,0,0,1
"33",3,1,1,1,0,0
"34",1,0,1,0,0,0
"35",4,0,1,1,1,1
"36",2,1,0,0,0,1
"37",4,1,1,1,0,1
"38",4,1,1,1,0,1
"39",3,1,1,0,1,0
"40",3,1,0,1,0,1
"41",2,0,1,0,0,1
"42",5,1,1,1,1,1
"43",2,1,0,0,0,1
"44",2,0,0,1,0,1
"45",1,1,0,0,0,0
"46",5,1,1,1,1,1
"47",2,1,0,1,0,0
"48",4,1,1,1,0,1
"49",3,1,0,1,1,0
"50",3,0,1,1,0,1
