"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,1,1,0
"2",3,1,1,0,0,1
"3",4,1,1,1,0,1
"4",4,1,1,0,1,1
"5",4,1,1,0,1,1
"6",3,1,1,1,0,0
"7",2,1,0,0,1,0
"8",2,0,1,0,0,1
"9",5,1,1,1,1,1
"10",3,1,1,1,0,0
"11",3,1,0,0,1,1
"12",3,1,1,1,0,0
"13",4,1,0,1,1,1
"14",1,0,0,1,0,0
"15",4,1,1,1,1,0
"16",3,1,1,0,0,1
"17",3,1,0,0,1,1
"18",2,0,0,1,0,1
"19",2,0,1,1,0,0
"20",1,0,0,0,0,1
"21",3,1,1,0,1,0
"22",4,0,1,1,1,1
"23",3,1,0,1,1,0
"24",1,0,1,0,0,0
"25",1,0,0,0,1,0
"26",2,1,0,1,0,0
"27",3,0,1,0,1,1
"28",4,1,1,1,1,0
"29",2,0,1,0,0,1
"30",2,0,1,0,1,0
"31",2,0,0,1,1,0
"32",3,1,0,1,0,1
"33",3,1,1,0,0,1
"34",2,1,1,0,0,0
"35",0,0,0,0,0,0
"36",3,1,1,1,0,0
"37",4,1,1,1,0,1
"38",2,1,0,1,0,0
"39",3,1,1,0,1,0
"40",2,0,1,0,1,0
"41",2,1,0,0,0,1
"42",2,0,1,0,1,0
"43",2,1,0,0,0,1
"44",2,0,1,0,0,1
"45",1,1,0,0,0,0
"46",2,0,1,0,1,0
"47",1,0,0,1,0,0
"48",3,0,1,1,0,1
"49",2,1,0,1,0,0
"50",2,1,0,1,0,0
