"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,1,0,1,0,0,0,1,1,0,0
"2",6,1,1,1,1,1,0,0,1,0,0
"3",5,0,0,1,1,0,0,1,1,0,1
"4",5,0,1,1,0,0,0,1,1,0,1
"5",5,0,0,1,1,0,1,0,1,1,0
"6",7,1,1,1,1,0,0,1,1,0,1
"7",5,0,0,1,0,0,1,1,0,1,1
"8",4,1,1,0,0,1,0,1,0,0,0
"9",6,0,1,1,1,1,0,1,1,0,0
"10",4,1,0,1,1,0,1,0,0,0,0
"11",6,1,1,1,1,0,0,1,0,1,0
"12",7,1,1,0,1,1,1,0,0,1,1
"13",6,0,0,1,1,0,1,0,1,1,1
"14",4,1,0,1,1,0,0,1,0,0,0
"15",7,1,1,1,0,0,1,1,1,1,0
"16",5,1,0,1,1,0,0,1,1,0,0
"17",2,0,0,1,1,0,0,0,0,0,0
"18",5,0,0,1,0,1,1,1,0,1,0
"19",3,0,0,1,0,0,0,0,0,1,1
"20",6,1,0,0,1,1,1,1,0,1,0
"21",5,1,0,1,0,0,1,1,0,1,0
"22",6,0,0,1,1,1,0,1,1,1,0
"23",5,0,1,0,0,1,1,0,1,0,1
"24",3,1,0,0,1,0,0,0,0,0,1
"25",3,1,0,0,0,0,1,0,0,0,1
"26",5,1,1,0,0,0,0,1,1,0,1
"27",5,1,1,0,0,1,0,1,1,0,0
"28",7,1,0,1,1,1,1,1,0,0,1
"29",5,1,1,1,0,1,0,0,1,0,0
"30",2,0,1,0,0,0,0,0,0,0,1
"31",6,1,1,0,1,0,1,0,1,1,0
"32",4,0,1,1,0,0,0,1,0,1,0
"33",6,1,1,0,1,1,0,1,0,0,1
"34",5,0,1,1,1,1,0,0,0,0,1
"35",6,1,0,0,1,1,1,1,1,0,0
"36",7,1,0,1,1,1,1,0,1,1,0
"37",6,1,1,0,1,1,0,0,1,0,1
"38",7,0,1,1,1,0,1,0,1,1,1
"39",5,0,1,0,1,0,0,1,0,1,1
"40",3,0,0,1,1,0,1,0,0,0,0
"41",5,1,1,0,0,0,1,0,1,1,0
"42",5,1,0,1,0,0,0,1,1,1,0
"43",4,0,0,1,0,1,0,0,1,0,1
"44",5,1,0,1,1,0,1,0,0,1,0
"45",5,1,0,0,0,1,1,0,1,1,0
"46",3,0,1,1,0,1,0,0,0,0,0
"47",3,0,1,0,0,0,1,1,0,0,0
"48",4,1,0,1,0,1,0,0,0,0,1
"49",4,0,0,1,1,0,0,1,0,0,1
"50",5,1,1,0,0,1,0,0,1,0,1
"51",6,1,0,1,1,0,1,0,1,1,0
"52",6,1,0,0,1,1,0,1,1,1,0
"53",6,1,1,1,0,0,0,1,1,0,1
"54",5,1,1,0,0,0,1,0,0,1,1
"55",4,1,0,0,0,0,1,1,0,0,1
"56",3,0,1,0,0,0,0,0,0,1,1
"57",3,0,1,0,0,0,0,0,1,0,1
"58",5,1,1,0,1,0,0,0,1,0,1
"59",3,1,0,0,0,0,0,0,1,0,1
"60",8,1,1,1,1,1,0,1,1,1,0
"61",4,0,1,1,0,0,0,0,1,1,0
"62",8,1,1,1,1,1,1,0,1,0,1
"63",5,1,1,1,0,1,1,0,0,0,0
"64",8,0,1,1,1,1,0,1,1,1,1
"65",6,1,0,0,1,1,0,1,0,1,1
"66",1,0,0,1,0,0,0,0,0,0,0
"67",5,1,0,1,0,0,0,0,1,1,1
"68",2,1,0,0,0,0,0,1,0,0,0
"69",1,0,0,0,0,1,0,0,0,0,0
"70",4,1,0,0,0,0,1,0,0,1,1
"71",4,1,0,1,0,0,0,1,0,1,0
"72",4,0,1,0,0,1,0,0,1,1,0
"73",5,0,1,0,1,0,1,1,1,0,0
"74",6,0,0,1,0,0,1,1,1,1,1
"75",5,1,0,0,1,0,1,0,1,1,0
"76",6,1,1,0,1,1,0,1,1,0,0
"77",7,1,0,1,1,1,0,1,1,1,0
"78",4,0,1,0,0,0,1,1,0,1,0
"79",4,0,0,1,0,1,1,0,1,0,0
"80",5,0,1,0,0,1,1,0,1,0,1
"81",4,0,0,1,1,0,1,0,0,1,0
"82",7,1,1,1,1,1,1,1,0,0,0
"83",5,0,1,1,0,0,0,1,1,0,1
"84",4,0,1,0,0,0,1,1,1,0,0
"85",6,0,0,1,0,1,0,1,1,1,1
"86",7,1,1,1,0,0,1,1,0,1,1
"87",3,1,0,0,1,0,0,0,0,0,1
"88",8,1,1,1,1,1,0,1,0,1,1
"89",6,0,1,0,1,1,0,1,1,1,0
"90",3,1,0,0,0,1,0,0,0,0,1
"91",7,1,1,1,0,1,0,1,1,1,0
"92",5,0,0,0,1,0,0,1,1,1,1
"93",4,0,0,0,0,0,1,1,1,1,0
"94",4,0,1,1,1,0,0,0,0,0,1
"95",8,0,1,1,0,1,1,1,1,1,1
"96",7,1,0,1,1,0,1,0,1,1,1
"97",4,0,1,1,0,0,0,1,1,0,0
"98",7,1,1,0,1,1,0,0,1,1,1
"99",7,1,1,0,1,0,0,1,1,1,1
"100",6,1,1,1,1,1,0,0,0,1,0
