"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0
"2",13,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1
"3",9,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1
"4",8,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
"5",10,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0
"6",8,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0
"7",10,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1
"8",13,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
"9",11,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0
"10",7,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0
"11",9,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0
"12",9,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
"13",11,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1
"14",6,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
"15",11,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0
"16",12,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1
"17",5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"18",8,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0
"19",9,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1
"20",13,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1
"21",10,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
"22",6,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"23",9,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0
"24",11,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0
"25",10,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1
"26",7,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
"27",9,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
"28",9,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"29",13,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1
"30",10,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0
"31",11,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1
"32",13,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1
"33",12,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1
"34",11,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1
"35",12,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1
"36",11,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0
"37",10,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1
"38",10,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0
"39",13,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1
"40",7,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1
"41",9,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
"42",17,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
"43",8,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
"44",9,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
"45",10,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1
"46",9,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
"47",6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
"48",9,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0
"49",9,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
"50",10,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1
"51",7,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
"52",9,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0
"53",6,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"54",11,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1
"55",14,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"56",14,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1
"57",8,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
"58",11,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0
"59",6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1
"60",14,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1
"61",9,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1
"62",6,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
"63",13,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0
"64",9,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1
"65",10,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
"66",9,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"67",12,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0
"68",6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
"69",10,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
"70",10,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
"71",9,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
"72",9,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0
"73",11,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1
"74",10,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
"75",10,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
"76",8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1
"77",12,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1
"78",13,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1
"79",6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
"80",12,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0
"81",12,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1
"82",5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"83",10,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
"84",10,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
"85",13,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1
"86",9,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
"87",15,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"88",7,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
"89",9,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
"90",6,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
"91",8,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1
"92",12,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1
"93",10,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0
"94",8,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0
"95",10,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
"96",14,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"97",12,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1
"98",12,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1
