"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,0,1,1,1,1
"2",2,1,0,0,0,1
"3",4,1,0,1,1,1
"4",2,0,1,0,0,1
"5",5,1,1,1,1,1
"6",2,1,1,0,0,0
"7",3,1,0,1,1,0
"8",1,0,0,0,0,1
"9",3,0,1,0,1,1
"10",3,1,0,0,1,1
"11",3,1,0,1,0,1
"12",3,0,1,0,1,1
"13",3,0,1,1,1,0
"14",3,0,1,0,1,1
"15",3,0,1,1,1,0
"16",1,0,1,0,0,0
"17",3,1,1,0,0,1
"18",3,0,0,1,1,1
"19",4,0,1,1,1,1
"20",1,0,0,1,0,0
"21",2,1,0,0,1,0
"22",2,1,0,1,0,0
"23",4,0,1,1,1,1
"24",4,1,1,1,0,1
"25",3,0,0,1,1,1
"26",3,1,0,0,1,1
"27",3,1,1,1,0,0
"28",4,1,1,1,0,1
"29",3,1,1,0,0,1
"30",3,1,0,0,1,1
"31",1,0,1,0,0,0
"32",4,1,1,0,1,1
"33",1,0,0,0,0,1
"34",1,1,0,0,0,0
"35",2,0,1,0,0,1
"36",2,0,1,0,1,0
"37",3,0,1,0,1,1
"38",2,0,1,0,0,1
"39",1,0,0,0,1,0
"40",2,0,0,1,1,0
"41",2,0,1,1,0,0
"42",2,0,1,1,0,0
"43",2,0,0,1,0,1
"44",4,1,1,1,0,1
"45",0,0,0,0,0,0
"46",4,0,1,1,1,1
"47",2,0,1,0,0,1
"48",2,1,1,0,0,0
"49",2,0,1,0,1,0
"50",3,1,1,0,0,1
"51",5,1,1,1,1,1
"52",2,0,1,0,1,0
"53",2,0,1,0,1,0
"54",2,0,0,0,1,1
"55",3,1,1,1,0,0
"56",3,0,1,1,1,0
"57",3,0,1,1,0,1
"58",3,0,1,0,1,1
"59",4,0,1,1,1,1
"60",3,0,1,1,1,0
"61",3,1,0,0,1,1
"62",5,1,1,1,1,1
"63",4,1,1,0,1,1
"64",3,1,1,0,1,0
"65",2,0,1,0,0,1
"66",4,1,1,0,1,1
"67",3,0,1,1,1,0
"68",1,0,0,1,0,0
"69",2,0,0,1,0,1
"70",2,0,0,1,0,1
"71",3,0,0,1,1,1
"72",0,0,0,0,0,0
"73",4,1,1,1,1,0
"74",3,0,1,0,1,1
"75",4,1,1,0,1,1
"76",3,0,1,1,0,1
"77",3,0,0,1,1,1
"78",3,1,0,1,1,0
"79",3,0,1,1,0,1
"80",2,0,1,0,1,0
"81",4,1,0,1,1,1
"82",4,1,1,1,1,0
"83",2,0,0,1,0,1
"84",2,0,0,1,0,1
"85",5,1,1,1,1,1
"86",1,0,0,0,1,0
"87",5,1,1,1,1,1
"88",2,1,0,0,0,1
"89",1,0,1,0,0,0
"90",2,1,1,0,0,0
"91",3,1,1,0,1,0
"92",2,1,1,0,0,0
"93",2,0,1,0,0,1
"94",3,1,0,1,0,1
"95",3,1,0,0,1,1
"96",3,1,0,1,0,1
"97",1,0,1,0,0,0
"98",2,0,1,0,0,1
"99",1,0,1,0,0,0
"100",2,0,1,1,0,0
