"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"2",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"3",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"4",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"5",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"9",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"10",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"12",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"13",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"14",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"17",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"18",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"19",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"20",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"21",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"22",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"23",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
