"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",8,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0
"2",10,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1
"3",9,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0
"4",7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1
"5",6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
"6",8,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0
"7",11,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1
"8",11,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1
"9",13,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"10",8,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"11",9,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1
"12",8,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0
"13",8,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0
"14",12,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0
"15",7,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
"16",9,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1
"17",11,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1
"18",9,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
"19",9,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1
"20",15,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
