"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,0,1,1,1,1
"2",2,0,1,1,0,0
"3",2,0,0,0,1,1
"4",2,1,0,0,0,1
"5",3,0,1,1,1,0
"6",2,0,1,0,0,1
"7",2,0,1,1,0,0
"8",2,0,0,0,1,1
"9",3,0,0,1,1,1
"10",4,1,1,1,0,1
"11",5,1,1,1,1,1
"12",4,1,0,1,1,1
"13",2,1,0,1,0,0
"14",3,1,1,1,0,0
"15",2,0,1,1,0,0
"16",1,0,0,0,1,0
"17",3,0,1,1,1,0
"18",1,0,0,0,1,0
"19",4,0,1,1,1,1
"20",2,0,0,0,1,1
"21",2,0,1,0,0,1
"22",3,1,1,1,0,0
"23",2,0,1,0,0,1
"24",3,0,1,1,0,1
"25",1,0,0,1,0,0
"26",1,0,0,1,0,0
"27",0,0,0,0,0,0
"28",1,0,0,0,1,0
"29",2,0,1,0,0,1
"30",2,1,0,0,1,0
"31",4,1,1,0,1,1
"32",2,0,1,0,1,0
"33",3,1,1,1,0,0
"34",1,0,0,1,0,0
"35",0,0,0,0,0,0
"36",3,1,1,1,0,0
"37",2,0,1,0,1,0
"38",2,1,0,1,0,0
"39",2,0,0,0,1,1
"40",3,0,1,1,1,0
"41",3,0,1,0,1,1
"42",2,0,0,1,1,0
"43",3,1,0,1,0,1
"44",3,1,0,1,1,0
"45",1,1,0,0,0,0
"46",4,1,1,1,1,0
"47",2,0,0,1,0,1
"48",3,1,0,0,1,1
"49",4,1,1,1,1,0
"50",3,1,0,1,1,0
