"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",0,0,0,0,0,0
"2",2,1,0,1,0,0
"3",2,1,0,1,0,0
"4",3,1,0,0,1,1
"5",3,1,0,1,1,0
"6",3,1,0,1,1,0
"7",3,1,0,1,0,1
"8",2,1,1,0,0,0
"9",2,0,1,1,0,0
"10",1,0,0,0,0,1
"11",2,1,0,0,1,0
"12",2,1,0,0,0,1
"13",3,0,0,1,1,1
"14",0,0,0,0,0,0
"15",3,1,1,1,0,0
"16",2,0,1,0,1,0
"17",3,1,0,1,0,1
"18",2,1,0,1,0,0
"19",2,0,1,0,0,1
"20",4,1,1,1,1,0
"21",3,0,1,1,0,1
"22",2,1,1,0,0,0
"23",4,0,1,1,1,1
"24",1,0,1,0,0,0
"25",2,0,0,1,1,0
"26",4,1,1,0,1,1
"27",2,0,0,0,1,1
"28",2,1,0,0,1,0
"29",1,0,0,1,0,0
"30",2,1,0,0,0,1
"31",2,1,1,0,0,0
"32",4,0,1,1,1,1
"33",3,1,1,0,1,0
"34",3,1,0,1,1,0
"35",4,0,1,1,1,1
"36",3,0,0,1,1,1
"37",2,1,0,0,0,1
"38",2,1,1,0,0,0
"39",1,1,0,0,0,0
"40",0,0,0,0,0,0
"41",2,1,1,0,0,0
"42",1,0,1,0,0,0
"43",2,0,1,1,0,0
"44",3,1,1,0,0,1
"45",3,1,0,1,1,0
"46",4,1,1,1,1,0
"47",2,0,1,0,0,1
"48",1,0,1,0,0,0
"49",3,0,1,1,1,0
"50",4,1,1,1,0,1
"51",3,1,0,0,1,1
"52",2,1,1,0,0,0
"53",0,0,0,0,0,0
"54",3,1,1,0,1,0
"55",1,0,1,0,0,0
"56",3,1,1,0,1,0
"57",2,0,0,1,1,0
"58",3,1,0,1,0,1
"59",3,1,1,0,1,0
"60",3,0,1,1,0,1
"61",1,0,1,0,0,0
"62",2,0,0,1,0,1
"63",2,1,0,0,0,1
"64",3,1,1,1,0,0
"65",3,0,1,0,1,1
"66",2,1,0,0,0,1
"67",3,1,0,1,0,1
"68",2,0,1,0,1,0
"69",3,1,1,0,1,0
"70",0,0,0,0,0,0
"71",4,1,1,1,1,0
"72",3,1,1,0,1,0
"73",3,1,1,0,0,1
"74",1,0,0,0,0,1
"75",5,1,1,1,1,1
"76",1,0,1,0,0,0
"77",2,1,0,0,0,1
"78",3,0,1,0,1,1
"79",2,1,1,0,0,0
"80",1,0,1,0,0,0
"81",3,1,0,1,0,1
"82",3,1,1,0,0,1
"83",4,0,1,1,1,1
"84",3,1,0,0,1,1
"85",2,0,1,0,0,1
"86",4,1,0,1,1,1
"87",1,1,0,0,0,0
"88",2,0,1,0,0,1
"89",2,1,1,0,0,0
"90",1,0,0,0,0,1
"91",0,0,0,0,0,0
"92",2,1,0,0,1,0
"93",1,0,1,0,0,0
"94",2,0,1,0,1,0
"95",3,1,1,0,1,0
"96",4,1,0,1,1,1
"97",4,1,1,0,1,1
"98",3,0,1,0,1,1
"99",0,0,0,0,0,0
"100",4,1,1,1,1,0
