"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,1,0,0,1,0,0,1,0,1,1
"2",4,1,0,0,0,1,0,1,0,1,0
"3",3,1,0,0,0,0,1,0,0,1,0
"4",3,0,0,0,1,0,0,0,0,1,1
"5",3,1,0,0,0,0,1,0,0,1,0
"6",4,1,0,0,0,0,1,1,1,0,0
"7",6,0,1,1,1,1,0,0,1,0,1
"8",7,1,0,1,1,0,1,1,0,1,1
"9",8,1,1,1,1,1,1,1,0,1,0
"10",7,1,0,1,1,0,0,1,1,1,1
"11",7,1,1,1,0,1,0,1,1,0,1
"12",6,1,0,1,1,1,0,1,0,0,1
"13",2,0,1,1,0,0,0,0,0,0,0
"14",4,0,1,1,0,0,1,1,0,0,0
"15",5,1,0,1,1,0,1,1,0,0,0
"16",2,0,0,0,0,0,1,0,1,0,0
"17",5,1,1,0,1,1,0,0,0,0,1
"18",3,0,0,0,0,1,1,0,0,0,1
"19",4,0,0,1,1,0,1,0,1,0,0
"20",9,0,1,1,1,1,1,1,1,1,1
"21",6,1,1,1,1,1,0,0,0,0,1
"22",7,0,0,1,1,1,1,0,1,1,1
"23",3,1,0,0,0,1,0,0,0,0,1
"24",8,0,1,0,1,1,1,1,1,1,1
"25",4,0,1,0,1,0,1,0,0,1,0
"26",5,0,0,0,0,1,1,1,1,1,0
"27",6,1,0,1,1,0,0,1,0,1,1
"28",5,0,0,1,1,0,0,1,1,1,0
"29",6,1,0,0,1,1,1,1,0,1,0
"30",6,1,0,0,1,0,1,1,1,1,0
"31",5,1,1,1,0,0,0,1,0,1,0
"32",7,1,1,1,1,0,0,1,1,0,1
"33",6,0,1,1,0,1,0,1,1,1,0
"34",5,1,1,1,1,0,0,0,0,0,1
"35",5,1,1,0,0,1,0,0,0,1,1
"36",7,1,1,1,0,0,1,0,1,1,1
"37",7,1,1,0,0,1,0,1,1,1,1
"38",5,0,1,1,1,1,1,0,0,0,0
"39",4,1,0,0,1,1,0,0,1,0,0
"40",5,1,0,0,1,1,1,0,0,1,0
"41",3,1,0,1,0,0,1,0,0,0,0
"42",6,1,1,0,1,0,1,1,0,0,1
"43",2,0,1,0,0,0,0,0,1,0,0
"44",7,1,0,1,0,1,0,1,1,1,1
"45",6,0,0,1,1,0,1,1,0,1,1
"46",5,1,0,0,0,0,1,1,1,0,1
"47",2,0,0,0,0,0,1,0,1,0,0
"48",4,0,1,0,1,0,1,1,0,0,0
"49",7,0,1,1,0,1,1,1,1,1,0
"50",4,0,0,1,0,1,1,0,1,0,0
