"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,0,0,1,1,1,1,1,0,0,1
"2",7,1,0,1,1,1,1,1,1,0,0
"3",3,0,1,0,1,0,0,0,1,0,0
"4",7,0,1,1,1,0,1,1,0,1,1
"5",2,0,0,0,0,0,0,0,0,1,1
"6",5,0,1,0,1,0,0,0,1,1,1
"7",8,1,1,0,1,1,1,0,1,1,1
"8",6,0,1,1,0,1,1,1,1,0,0
"9",6,0,0,0,1,1,1,1,1,1,0
"10",6,1,1,1,1,1,0,0,0,1,0
"11",4,0,0,0,1,1,1,1,0,0,0
"12",5,1,0,0,0,1,0,1,1,1,0
"13",4,0,0,0,1,0,1,0,1,1,0
"14",5,1,1,1,0,1,0,0,0,1,0
"15",5,0,1,1,1,0,0,1,0,0,1
"16",5,0,1,1,1,0,0,1,0,1,0
"17",5,1,1,1,0,0,1,0,0,1,0
"18",6,0,0,1,1,0,1,1,1,1,0
"19",5,1,0,0,1,1,0,1,0,1,0
"20",5,0,0,1,1,0,1,0,1,0,1
"21",6,1,1,0,1,1,0,1,0,0,1
"22",7,0,1,0,1,1,1,1,1,1,0
"23",6,0,1,0,1,1,1,1,1,0,0
"24",6,0,1,0,0,1,1,1,1,0,1
"25",3,0,1,0,1,0,0,0,0,1,0
"26",6,1,1,1,1,0,0,0,0,1,1
"27",5,0,0,1,1,1,0,1,0,1,0
"28",1,0,1,0,0,0,0,0,0,0,0
"29",2,0,0,0,0,0,1,1,0,0,0
"30",5,0,1,1,0,0,1,0,1,1,0
"31",5,1,0,0,0,0,1,1,0,1,1
"32",5,0,1,0,0,1,1,0,1,0,1
"33",4,1,0,1,1,0,0,0,0,0,1
"34",6,1,0,0,1,0,1,1,1,1,0
"35",7,1,0,1,1,0,1,0,1,1,1
"36",4,0,0,0,0,1,1,0,1,1,0
"37",7,1,1,0,1,0,1,0,1,1,1
"38",4,1,0,1,0,1,1,0,0,0,0
"39",4,0,0,1,1,1,1,0,0,0,0
"40",5,0,0,1,1,0,0,1,1,1,0
"41",6,1,1,1,0,1,0,0,0,1,1
"42",7,0,1,0,1,1,1,0,1,1,1
"43",2,1,0,0,0,0,0,0,0,1,0
"44",5,0,0,1,0,1,1,1,0,0,1
"45",7,0,0,1,1,1,1,1,1,0,1
"46",5,1,0,0,0,0,0,1,1,1,1
"47",6,1,0,1,1,0,0,1,1,1,0
"48",4,0,0,1,1,0,0,1,0,0,1
"49",1,0,0,1,0,0,0,0,0,0,0
"50",6,0,1,0,0,1,1,0,1,1,1
"51",5,1,1,1,1,0,0,1,0,0,0
"52",3,1,0,0,1,0,0,0,1,0,0
"53",6,1,0,1,1,0,0,0,1,1,1
"54",5,0,0,1,0,1,1,0,1,0,1
"55",4,0,0,1,0,0,1,0,0,1,1
"56",4,1,0,1,1,0,0,0,1,0,0
"57",5,1,0,1,0,0,1,0,1,0,1
"58",4,1,0,0,1,1,1,0,0,0,0
"59",7,1,0,1,1,1,1,1,1,0,0
"60",2,1,0,0,0,0,0,0,0,0,1
"61",5,0,1,0,0,1,1,1,0,1,0
"62",5,0,0,1,0,1,1,0,1,1,0
"63",5,1,0,0,0,1,0,1,1,1,0
"64",6,1,1,0,1,0,1,1,0,1,0
"65",4,1,1,0,0,0,0,0,0,1,1
"66",4,0,0,1,0,0,1,1,0,1,0
"67",5,1,1,1,0,1,0,1,0,0,0
"68",5,0,1,1,0,0,1,1,1,0,0
"69",2,0,0,0,0,1,1,0,0,0,0
"70",4,1,1,0,0,0,0,0,1,1,0
"71",6,1,0,0,0,0,1,1,1,1,1
"72",6,1,0,1,1,0,1,0,1,1,0
"73",4,1,0,1,0,1,0,0,1,0,0
"74",6,1,1,0,0,0,1,1,0,1,1
"75",5,0,1,0,0,0,0,1,1,1,1
"76",4,0,0,0,1,1,0,0,1,1,0
"77",9,1,1,1,1,1,0,1,1,1,1
"78",4,1,0,0,0,1,0,1,1,0,0
"79",8,1,0,1,0,1,1,1,1,1,1
"80",4,1,0,0,1,0,0,0,1,1,0
"81",1,0,0,0,0,0,0,1,0,0,0
"82",5,0,0,1,1,1,0,1,1,0,0
"83",7,1,0,1,1,1,0,1,1,0,1
"84",7,1,1,0,1,1,0,1,1,0,1
"85",5,0,1,1,0,1,0,0,1,0,1
"86",5,1,0,1,0,1,0,1,0,1,0
"87",4,1,0,1,0,0,0,1,1,0,0
"88",5,0,0,0,1,1,1,1,0,0,1
"89",6,0,1,0,1,1,1,1,1,0,0
"90",4,0,0,0,0,1,1,1,0,1,0
"91",5,1,1,0,0,1,0,0,0,1,1
"92",7,0,1,1,0,1,0,1,1,1,1
"93",3,0,0,1,0,0,1,1,0,0,0
"94",3,0,0,1,0,0,1,1,0,0,0
"95",3,1,0,1,0,0,1,0,0,0,0
"96",5,1,0,1,1,0,0,1,1,0,0
"97",5,0,1,0,1,0,1,1,1,0,0
"98",3,0,0,0,1,0,1,0,1,0,0
"99",5,0,0,1,1,0,1,1,0,0,1
"100",2,0,0,0,0,0,0,0,0,1,1
