"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,0,1
"2",4,1,1,0,1,1
"3",2,0,0,1,0,1
"4",4,0,1,1,1,1
"5",1,0,0,1,0,0
"6",5,1,1,1,1,1
"7",3,1,0,1,1,0
"8",2,0,0,0,1,1
"9",5,1,1,1,1,1
"10",3,0,1,1,0,1
"11",3,0,1,1,0,1
"12",3,1,1,0,0,1
"13",2,1,1,0,0,0
"14",4,1,1,0,1,1
"15",2,1,1,0,0,0
"16",3,0,1,0,1,1
"17",4,1,0,1,1,1
"18",2,1,1,0,0,0
"19",3,0,1,1,0,1
"20",1,0,1,0,0,0
"21",3,1,1,0,0,1
"22",3,0,1,0,1,1
"23",5,1,1,1,1,1
"24",4,1,1,1,1,0
"25",3,1,1,1,0,0
"26",1,0,0,1,0,0
"27",2,0,0,1,0,1
"28",3,1,0,1,1,0
"29",3,0,1,0,1,1
"30",0,0,0,0,0,0
"31",3,1,1,1,0,0
"32",3,0,1,1,1,0
"33",4,1,1,1,0,1
"34",4,1,0,1,1,1
"35",3,1,1,1,0,0
"36",4,0,1,1,1,1
"37",3,1,1,0,0,1
"38",3,0,1,1,1,0
"39",2,0,1,0,0,1
"40",2,0,0,1,0,1
"41",4,1,0,1,1,1
"42",3,1,1,1,0,0
"43",2,1,0,0,1,0
"44",3,1,0,1,0,1
"45",2,1,0,0,0,1
"46",3,0,1,1,1,0
"47",4,1,1,1,0,1
"48",3,1,0,1,1,0
"49",3,1,1,0,0,1
"50",3,1,0,1,0,1
