"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0
"2",12,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1
"3",8,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
"4",16,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"5",11,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1
"6",15,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
"7",10,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
"8",9,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0
"9",10,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1
"10",12,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1
"11",13,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"12",11,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1
"13",13,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1
"14",10,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"15",12,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1
"16",13,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1
"17",10,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1
"18",11,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
"19",10,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
"20",9,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1
"21",9,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
"22",13,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0
"23",11,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
"24",9,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
"25",7,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
"26",7,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"27",11,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0
"28",13,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
"29",9,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0
"30",12,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1
"31",11,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
"32",11,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
"33",13,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1
"34",11,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
"35",9,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0
"36",12,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0
"37",12,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0
"38",13,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1
"39",8,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
"40",10,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0
"41",10,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
"42",10,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1
"43",13,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1
"44",7,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"45",12,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1
"46",7,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"47",10,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
"48",6,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"49",11,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1
"50",9,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0
"51",11,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1
"52",11,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0
"53",8,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
"54",8,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0
"55",7,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"56",9,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1
"57",11,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1
"58",13,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1
"59",8,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0
"60",8,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0
"61",10,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0
"62",12,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1
"63",9,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
"64",11,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1
"65",12,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0
"66",9,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
"67",12,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0
"68",11,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0
"69",8,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0
"70",14,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1
"71",7,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"72",8,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0
"73",10,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1
"74",9,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1
"75",9,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1
"76",8,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0
"77",12,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0
"78",10,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1
"79",12,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1
"80",10,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0
"81",9,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0
"82",9,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0
