"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",8,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0
"2",11,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1
"3",7,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"4",10,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
"5",11,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1
"6",10,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1
"7",9,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0
"8",7,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
"9",5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"10",10,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1
"11",10,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0
"12",8,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0
"13",11,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1
"14",8,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1
"15",11,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1
"16",13,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"17",10,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0
"18",6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
"19",12,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1
"20",8,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0
