"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2",6,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"3",6,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"4",6,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"5",5,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"6",5,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7",6,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"8",7,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"9",5,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"10",6,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"11",6,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"12",4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13",3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14",3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15",4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"16",5,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"17",6,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18",7,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"19",6,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"20",8,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"21",4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"22",5,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"23",5,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"24",6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"25",4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"26",6,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"27",4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"28",5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"29",4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"30",7,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"31",4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
