"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,1,0,1,0
"2",0,0,0,0,0,0
"3",2,0,1,0,1,0
"4",4,1,1,1,0,1
"5",3,1,1,0,1,0
"6",3,0,1,0,1,1
"7",3,0,1,1,0,1
"8",3,1,1,0,1,0
"9",2,0,1,0,1,0
"10",1,0,0,0,0,1
"11",2,1,0,0,0,1
"12",1,0,0,1,0,0
"13",2,1,0,0,0,1
"14",2,0,0,0,1,1
"15",1,0,0,1,0,0
"16",1,0,0,0,0,1
"17",3,1,1,0,0,1
"18",5,1,1,1,1,1
"19",3,0,1,1,1,0
"20",2,1,1,0,0,0
"21",4,1,1,1,1,0
"22",2,1,0,0,0,1
"23",4,1,1,1,0,1
"24",3,0,1,1,1,0
"25",2,1,1,0,0,0
"26",2,0,0,1,1,0
"27",2,0,0,1,0,1
"28",1,0,1,0,0,0
"29",3,0,1,1,1,0
"30",2,0,1,1,0,0
"31",3,1,1,0,0,1
"32",3,1,0,1,1,0
"33",2,0,0,1,0,1
"34",3,0,1,0,1,1
"35",4,0,1,1,1,1
"36",3,1,1,0,0,1
"37",2,0,0,0,1,1
"38",3,1,1,1,0,0
"39",2,1,0,0,1,0
"40",2,0,1,1,0,0
"41",3,1,1,0,0,1
"42",2,0,0,1,1,0
"43",2,1,0,0,1,0
"44",4,0,1,1,1,1
"45",3,1,1,0,0,1
"46",2,1,0,0,0,1
"47",2,0,0,1,0,1
"48",1,0,0,0,1,0
"49",3,1,1,0,1,0
"50",2,1,1,0,0,0
"51",2,1,0,0,1,0
"52",1,0,0,1,0,0
"53",3,1,1,0,1,0
"54",5,1,1,1,1,1
"55",4,1,0,1,1,1
"56",2,0,1,1,0,0
"57",2,1,0,0,0,1
"58",1,1,0,0,0,0
"59",3,1,0,1,1,0
"60",3,0,1,0,1,1
"61",3,0,1,1,1,0
"62",1,0,0,1,0,0
"63",2,0,0,1,1,0
"64",3,0,1,0,1,1
"65",2,1,0,1,0,0
"66",4,1,1,1,0,1
"67",4,0,1,1,1,1
"68",2,0,1,0,1,0
"69",1,0,0,0,0,1
"70",2,1,1,0,0,0
"71",1,0,0,1,0,0
"72",3,1,0,0,1,1
"73",2,1,0,1,0,0
"74",2,1,0,1,0,0
"75",3,0,1,1,1,0
"76",2,0,0,0,1,1
"77",2,0,1,0,0,1
"78",1,0,1,0,0,0
"79",2,0,0,1,0,1
"80",2,0,1,0,0,1
"81",4,1,1,1,0,1
"82",5,1,1,1,1,1
"83",2,1,1,0,0,0
"84",3,1,1,1,0,0
"85",5,1,1,1,1,1
"86",2,0,1,0,0,1
"87",3,0,1,1,0,1
"88",2,0,1,0,1,0
"89",3,0,0,1,1,1
"90",4,1,1,1,0,1
"91",2,1,1,0,0,0
"92",3,0,0,1,1,1
"93",3,0,1,0,1,1
"94",1,1,0,0,0,0
"95",4,1,1,0,1,1
"96",2,1,0,1,0,0
"97",2,1,0,0,0,1
"98",4,1,1,0,1,1
"99",1,0,1,0,0,0
"100",2,0,1,1,0,0
