"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,1,0,0,0
"2",0,0,0,0,0,0
"3",4,1,1,1,1,0
"4",4,0,1,1,1,1
"5",4,1,1,0,1,1
"6",2,0,0,0,1,1
"7",3,1,1,1,0,0
"8",4,1,1,1,0,1
"9",1,0,0,0,1,0
"10",1,0,0,0,0,1
"11",1,0,0,0,0,1
"12",5,1,1,1,1,1
"13",2,1,0,0,1,0
"14",4,0,1,1,1,1
"15",1,0,1,0,0,0
"16",1,0,0,0,1,0
"17",4,1,1,0,1,1
"18",1,0,1,0,0,0
"19",2,0,0,1,0,1
"20",1,0,0,1,0,0
"21",2,0,0,0,1,1
"22",4,1,1,0,1,1
"23",2,1,0,0,0,1
"24",4,1,1,1,1,0
"25",4,1,1,1,1,0
"26",4,0,1,1,1,1
"27",2,0,1,1,0,0
"28",2,1,0,0,1,0
"29",2,1,0,0,1,0
"30",4,1,0,1,1,1
"31",2,1,0,0,0,1
"32",3,1,0,1,0,1
"33",2,0,0,1,0,1
"34",4,1,0,1,1,1
"35",4,1,0,1,1,1
"36",2,0,0,1,1,0
"37",3,1,1,0,1,0
"38",2,0,1,0,1,0
"39",1,1,0,0,0,0
"40",3,1,0,0,1,1
"41",3,1,0,1,0,1
"42",2,0,1,1,0,0
"43",2,1,0,0,0,1
"44",4,0,1,1,1,1
"45",3,0,1,1,1,0
"46",3,0,1,0,1,1
"47",3,0,1,0,1,1
"48",1,0,0,1,0,0
"49",4,1,1,1,1,0
"50",2,1,0,0,1,0
