"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
"2",11,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0
"3",9,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
"4",10,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1
"5",8,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
"6",12,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1
"7",10,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1
"8",10,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0
"9",11,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1
"10",8,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0
"11",9,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"12",10,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1
"13",9,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0
"14",8,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
"15",12,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1
"16",10,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1
"17",13,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
"18",10,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1
"19",16,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
"20",11,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0
"21",9,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0
"22",11,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1
"23",10,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0
"24",12,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0
"25",9,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0
"26",8,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0
"27",10,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0
"28",13,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0
"29",12,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0
"30",9,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0
"31",10,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
"32",9,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0
"33",13,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1
"34",8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
"35",11,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0
"36",12,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
"37",9,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"38",11,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0
"39",13,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1
"40",9,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1
"41",10,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
"42",10,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0
"43",8,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1
"44",10,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0
"45",9,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1
"46",10,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1
"47",9,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
"48",6,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"49",10,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1
"50",8,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0
"51",12,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1
"52",11,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1
"53",11,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
"54",12,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1
"55",9,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
"56",10,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0
"57",12,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1
"58",11,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0
"59",14,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0
"60",10,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1
"61",7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
"62",10,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
"63",9,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
"64",9,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0
"65",12,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0
"66",9,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1
"67",9,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1
"68",9,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0
"69",11,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1
"70",13,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0
"71",10,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0
