"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,1,0,0
"2",4,1,1,1,1,0
"3",1,0,0,0,0,1
"4",2,1,0,1,0,0
"5",2,0,1,0,0,1
"6",3,1,0,0,1,1
"7",2,0,1,0,1,0
"8",3,1,1,0,0,1
"9",3,0,0,1,1,1
"10",3,0,1,1,1,0
"11",4,0,1,1,1,1
"12",3,0,1,1,1,0
"13",2,1,0,0,0,1
"14",2,0,1,0,0,1
"15",1,1,0,0,0,0
"16",3,1,1,1,0,0
"17",4,1,0,1,1,1
"18",2,1,0,0,0,1
"19",2,1,0,1,0,0
"20",4,1,0,1,1,1
"21",5,1,1,1,1,1
"22",2,0,1,0,1,0
"23",3,0,0,1,1,1
"24",3,1,1,1,0,0
"25",0,0,0,0,0,0
"26",3,0,1,1,1,0
"27",4,1,1,1,1,0
"28",1,1,0,0,0,0
"29",1,0,0,0,0,1
"30",3,1,1,0,0,1
"31",3,1,1,0,1,0
"32",1,0,0,0,0,1
"33",3,1,0,1,0,1
"34",2,0,0,1,0,1
"35",5,1,1,1,1,1
"36",3,1,1,1,0,0
"37",3,1,0,1,1,0
"38",3,1,1,1,0,0
"39",3,1,0,0,1,1
"40",1,1,0,0,0,0
"41",1,0,0,1,0,0
"42",3,0,1,0,1,1
"43",3,1,1,0,1,0
"44",2,1,0,0,0,1
"45",3,1,1,1,0,0
"46",3,1,1,1,0,0
"47",1,0,0,1,0,0
"48",1,1,0,0,0,0
"49",2,1,1,0,0,0
"50",4,1,1,1,0,1
